WorkOrderID,EquipmentID,WOType,FailureCode,DowntimeMinutes,MTBF_Hours,ERPAssetRef
WO-2150399,ASSET-00082,Preventive,,0,,000150000078
WO-2150400,ASSET-00083,Preventive,,0,,
WO-2150401,ASSET-00084,Preventive,,0,,
WO-2150402,ASSET-00084,Corrective,BEARING-FAILURE,89,943,
WO-2150403,ASSET-00084,Corrective,SENSOR-FAULT,176,1372,
WO-2150404,ASSET-00084,Preventive,,0,,
WO-2150405,ASSET-00084,Preventive,,0,,
WO-2150406,ASSET-00085,Preventive,,0,,000150000079
WO-2150407,ASSET-00085,Preventive,,0,,000150000079
WO-2150408,ASSET-00085,Preventive,,0,,000150000079
WO-2150409,ASSET-00085,Preventive,,0,,000150000079
WO-2150410,ASSET-00085,Emergency,CONTROLLER-FAULT,547,781,000150000079
WO-2150411,ASSET-00085,Preventive,,0,,000150000079
WO-2150412,ASSET-00086,Emergency,CALIBRATION-DRIFT,526,1498,000150000080
WO-2150413,ASSET-00086,Preventive,,0,,000150000080
WO-2150414,ASSET-00086,Preventive,,0,,000150000080
WO-2150415,ASSET-00086,Preventive,,0,,000150000080
WO-2150416,ASSET-00086,Preventive,,0,,000150000080
WO-2150417,ASSET-00086,Preventive,,0,,000150000080
WO-2150418,ASSET-00086,Preventive,,0,,000150000080
WO-2150419,ASSET-00087,Preventive,,0,,000150000081
WO-2150420,ASSET-00087,Preventive,,0,,000150000081
WO-2150421,ASSET-00087,Corrective,MOTOR-BURNOUT,229,1710,000150000081
WO-2150422,ASSET-00088,Preventive,,0,,000150000082
WO-2150423,ASSET-00088,Emergency,HYDRAULIC-LEAK,92,1281,000150000082
WO-2150424,ASSET-00088,Preventive,,0,,000150000082
WO-2150425,ASSET-00089,Preventive,,0,,000150000083
WO-2150426,ASSET-00089,Corrective,SENSOR-FAULT,36,1796,000150000083
WO-2150427,ASSET-00089,Preventive,,0,,000150000083
WO-2150428,ASSET-00089,Preventive,,0,,000150000083
WO-2150429,ASSET-00090,Corrective,HYDRAULIC-LEAK,68,827,000150000084
WO-2150430,ASSET-00090,Corrective,BELT-FAILURE,215,1583,000150000084
WO-2150431,ASSET-00090,Preventive,,0,,000150000084
WO-2150432,ASSET-00091,Emergency,CALIBRATION-DRIFT,274,1032,
WO-2150433,ASSET-00091,Corrective,SENSOR-FAULT,35,1458,
WO-2150434,ASSET-00091,Preventive,,0,,
WO-2150435,ASSET-00091,Preventive,,0,,
WO-2150436,ASSET-00091,Corrective,SENSOR-FAULT,101,515,
WO-2150437,ASSET-00091,Preventive,,0,,
WO-2150438,ASSET-00094,Corrective,DIE-WEAR,38,1068,000150000087
WO-2150439,ASSET-00094,Corrective,CONTROLLER-FAULT,42,574,000150000087
WO-2150440,ASSET-00094,Preventive,,0,,000150000087
WO-2150441,ASSET-00094,Corrective,BELT-FAILURE,53,1782,000150000087
WO-2150442,ASSET-00094,Preventive,,0,,000150000087
WO-2150443,ASSET-00094,Corrective,CALIBRATION-DRIFT,67,1136,000150000087
WO-2150444,ASSET-00094,Preventive,,0,,000150000087
WO-2150445,ASSET-00095,Preventive,,0,,000150000088
WO-2150446,ASSET-00095,Preventive,,0,,000150000088
WO-2150447,ASSET-00095,Corrective,MOTOR-BURNOUT,138,935,000150000088
WO-2150448,ASSET-00096,Preventive,,0,,000150000089
WO-2150449,ASSET-00096,Corrective,BELT-FAILURE,220,1116,000150000089
WO-2150450,ASSET-00096,Corrective,MOTOR-BURNOUT,202,869,000150000089
WO-2150451,ASSET-00096,Preventive,,0,,000150000089
WO-2150452,ASSET-00096,Corrective,SENSOR-FAULT,152,1537,000150000089
WO-2150453,ASSET-00097,Preventive,,0,,000150000090
WO-2150454,ASSET-00097,Corrective,BELT-FAILURE,152,1459,000150000090
WO-2150455,ASSET-00097,Preventive,,0,,000150000090
WO-2150456,ASSET-00098,Corrective,PNEUMATIC-LEAK,238,1826,000150000091
WO-2150457,ASSET-00098,Preventive,,0,,000150000091
WO-2150458,ASSET-00098,Corrective,SENSOR-FAULT,48,1729,000150000091
WO-2150459,ASSET-00098,Preventive,,0,,000150000091
WO-2150460,ASSET-00098,Corrective,SENSOR-FAULT,114,1835,000150000091
WO-2150461,ASSET-00098,Corrective,SPINDLE-SEIZURE,88,927,000150000091
WO-2150462,ASSET-00098,Preventive,,0,,000150000091
WO-2150463,ASSET-00099,Corrective,CALIBRATION-DRIFT,73,1475,000150000092
WO-2150464,ASSET-00099,Corrective,HYDRAULIC-LEAK,158,309,000150000092
WO-2150465,ASSET-00099,Corrective,CONTROLLER-FAULT,193,1070,000150000092
WO-2150466,ASSET-00099,Emergency,BELT-FAILURE,72,363,000150000092
WO-2150467,ASSET-00099,Preventive,,0,,000150000092
WO-2150468,ASSET-00100,Preventive,,0,,000150000093
WO-2150469,ASSET-00100,Corrective,MOTOR-BURNOUT,39,1928,000150000093
WO-2150470,ASSET-00100,Preventive,,0,,000150000093
WO-2150471,ASSET-00101,Preventive,,0,,000150000094
WO-2150472,ASSET-00101,Corrective,BEARING-FAILURE,54,1923,000150000094
WO-2150473,ASSET-00101,Preventive,,0,,000150000094
WO-2150474,ASSET-00102,Corrective,DIE-WEAR,117,700,000150000095
WO-2150475,ASSET-00102,Preventive,,0,,000150000095
WO-2150476,ASSET-00102,Preventive,,0,,000150000095
WO-2150477,ASSET-00103,Preventive,,0,,000150000096
WO-2150478,ASSET-00103,Preventive,,0,,000150000096
WO-2150479,ASSET-00103,Preventive,,0,,000150000096
WO-2150480,ASSET-00103,Preventive,,0,,000150000096
WO-2150481,ASSET-00103,Preventive,,0,,000150000096
WO-2150482,ASSET-00104,Corrective,PNEUMATIC-LEAK,121,1983,000150000097
WO-2150483,ASSET-00104,Preventive,,0,,000150000097
WO-2150484,ASSET-00104,Corrective,DIE-WEAR,185,1436,000150000097
WO-2150485,ASSET-00105,Preventive,,0,,000150000098
WO-2150486,ASSET-00106,Corrective,HYDRAULIC-LEAK,128,906,000150000099
WO-2150487,ASSET-00106,Preventive,,0,,000150000099
WO-2150488,ASSET-00106,Preventive,,0,,000150000099
WO-2150489,ASSET-00106,Corrective,SENSOR-FAULT,182,1613,000150000099
WO-2150490,ASSET-00106,Corrective,DIE-WEAR,208,1700,000150000099
WO-2150491,ASSET-00106,Preventive,,0,,000150000099
WO-2150492,ASSET-00106,Preventive,,0,,000150000099
WO-2150493,ASSET-00106,Preventive,,0,,000150000099
WO-2150494,ASSET-00107,Emergency,SENSOR-FAULT,576,1745,000150000100
WO-2150495,ASSET-00107,Corrective,DIE-WEAR,77,1456,000150000100
WO-2150496,ASSET-00108,Preventive,,0,,000150000101
WO-2150497,ASSET-00108,Preventive,,0,,000150000101
WO-2150498,ASSET-00108,Corrective,BEARING-FAILURE,120,1610,000150000101
WO-2150499,ASSET-00108,Preventive,,0,,000150000101
WO-2150500,ASSET-00108,Corrective,HYDRAULIC-LEAK,81,1831,000150000101
WO-2150501,ASSET-00108,Preventive,,0,,000150000101
WO-2150502,ASSET-00108,Preventive,,0,,000150000101
WO-2150503,ASSET-00109,Preventive,,0,,000150000102
WO-2150504,ASSET-00109,Preventive,,0,,000150000102
WO-2150505,ASSET-00109,Corrective,CONTROLLER-FAULT,190,790,000150000102
WO-2150506,ASSET-00110,Preventive,,0,,000150000103
WO-2150507,ASSET-00110,Corrective,HYDRAULIC-LEAK,158,1827,000150000103
WO-2150508,ASSET-00110,Corrective,SENSOR-FAULT,172,1417,000150000103
WO-2150509,ASSET-00110,Corrective,BELT-FAILURE,186,1578,000150000103
WO-2150510,ASSET-00110,Preventive,,0,,000150000103
WO-2150511,ASSET-00110,Preventive,,0,,000150000103
WO-2150512,ASSET-00110,Preventive,,0,,000150000103
WO-2150513,ASSET-00111,Preventive,,0,,000150000104
WO-2150514,ASSET-00111,Preventive,,0,,000150000104
WO-2150515,ASSET-00111,Corrective,MOTOR-BURNOUT,236,262,000150000104
WO-2150516,ASSET-00111,Preventive,,0,,000150000104
WO-2150517,ASSET-00111,Preventive,,0,,000150000104
WO-2150518,ASSET-00112,Preventive,,0,,000150000105
WO-2150519,ASSET-00112,Preventive,,0,,000150000105
WO-2150520,ASSET-00112,Preventive,,0,,000150000105
WO-2150521,ASSET-00112,Preventive,,0,,000150000105
WO-2150522,ASSET-00112,Preventive,,0,,000150000105
WO-2150523,ASSET-00112,Corrective,MOTOR-BURNOUT,129,1443,000150000105
WO-2150524,ASSET-00113,Preventive,,0,,000150000106
WO-2150525,ASSET-00113,Corrective,DIE-WEAR,71,812,000150000106
WO-2150526,ASSET-00113,Preventive,,0,,000150000106
WO-2150527,ASSET-00114,Corrective,DIE-WEAR,99,1282,
WO-2150528,ASSET-00114,Preventive,,0,,
WO-2150529,ASSET-00114,Corrective,SENSOR-FAULT,211,1904,
WO-2150530,ASSET-00114,Preventive,,0,,
WO-2150531,ASSET-00115,Preventive,,0,,000150000107
WO-2150532,ASSET-00115,Emergency,PNEUMATIC-LEAK,336,1448,000150000107
WO-2150533,ASSET-00115,Corrective,SENSOR-FAULT,81,1807,000150000107
WO-2150534,ASSET-00115,Corrective,DIE-WEAR,54,1054,000150000107
WO-2150535,ASSET-00115,Preventive,,0,,000150000107
WO-2150536,ASSET-00115,Preventive,,0,,000150000107
WO-2150537,ASSET-00115,Preventive,,0,,000150000107
WO-2150538,ASSET-00115,Corrective,PNEUMATIC-LEAK,61,1475,000150000107
WO-2150539,ASSET-00116,Preventive,,0,,000150000108
WO-2150540,ASSET-00116,Corrective,SPINDLE-SEIZURE,137,1548,000150000108
WO-2150541,ASSET-00116,Corrective,SENSOR-FAULT,37,1931,000150000108
WO-2150542,ASSET-00116,Preventive,,0,,000150000108
WO-2150543,ASSET-00116,Corrective,SPINDLE-SEIZURE,183,578,000150000108
WO-2150544,ASSET-00116,Preventive,,0,,000150000108
WO-2150545,ASSET-00116,Preventive,,0,,000150000108
WO-2150546,ASSET-00117,Preventive,,0,,000150000109
WO-2150547,ASSET-00117,Corrective,MOTOR-BURNOUT,148,749,000150000109
WO-2150548,ASSET-00117,Preventive,,0,,000150000109
WO-2150549,ASSET-00117,Corrective,SENSOR-FAULT,106,1065,000150000109
WO-2150550,ASSET-00117,Preventive,,0,,000150000109
WO-2150551,ASSET-00117,Corrective,PNEUMATIC-LEAK,151,1599,000150000109
WO-2150552,ASSET-00118,Preventive,,0,,000150000110
WO-2150553,ASSET-00118,Corrective,CALIBRATION-DRIFT,200,1022,000150000110
WO-2150554,ASSET-00118,Preventive,,0,,000150000110
WO-2150555,ASSET-00118,Preventive,,0,,000150000110
WO-2150556,ASSET-00118,Preventive,,0,,000150000110
WO-2150557,ASSET-00119,Emergency,CALIBRATION-DRIFT,362,1995,000150000111
WO-2150558,ASSET-00119,Corrective,SENSOR-FAULT,58,352,000150000111
WO-2150559,ASSET-00119,Emergency,CONTROLLER-FAULT,424,1625,000150000111
WO-2150560,ASSET-00120,Preventive,,0,,
WO-2150561,ASSET-00120,Preventive,,0,,
WO-2150562,ASSET-00120,Corrective,SENSOR-FAULT,112,1990,
WO-2150563,ASSET-00120,Preventive,,0,,
WO-2150564,ASSET-00121,Preventive,,0,,000150000112
WO-2150565,ASSET-00121,Corrective,BEARING-FAILURE,36,709,000150000112
WO-2150566,ASSET-00121,Corrective,MOTOR-BURNOUT,179,1634,000150000112
WO-2150567,ASSET-00121,Preventive,,0,,000150000112
WO-2150568,ASSET-00122,Preventive,,0,,000150000113
WO-2150569,ASSET-00122,Corrective,SENSOR-FAULT,187,537,000150000113
WO-2150570,ASSET-00122,Preventive,,0,,000150000113
WO-2150571,ASSET-00122,Preventive,,0,,000150000113
WO-2150572,ASSET-00122,Preventive,,0,,000150000113
WO-2150573,ASSET-00123,Corrective,MOTOR-BURNOUT,197,1571,000150000114
WO-2150574,ASSET-00123,Preventive,,0,,000150000114
WO-2150575,ASSET-00123,Corrective,MOTOR-BURNOUT,204,1059,000150000114
WO-2150576,ASSET-00125,Preventive,,0,,000150000116
WO-2150577,ASSET-00125,Preventive,,0,,000150000116
WO-2150578,ASSET-00125,Preventive,,0,,000150000116
WO-2150579,ASSET-00125,Corrective,SPINDLE-SEIZURE,66,1607,000150000116
WO-2150580,ASSET-00125,Preventive,,0,,000150000116
WO-2150581,ASSET-00125,Preventive,,0,,000150000116
WO-2150582,ASSET-00125,Corrective,MOTOR-BURNOUT,199,305,000150000116
WO-2150583,ASSET-00125,Corrective,HYDRAULIC-LEAK,63,1121,000150000116
WO-2150584,ASSET-00125,Preventive,,0,,000150000116
WO-2150585,ASSET-00126,Corrective,SPINDLE-SEIZURE,202,1322,000150000117
WO-2150586,ASSET-00126,Corrective,CONTROLLER-FAULT,240,963,000150000117
WO-2150587,ASSET-00126,Corrective,BELT-FAILURE,131,1482,000150000117
WO-2150588,ASSET-00126,Corrective,CONTROLLER-FAULT,139,583,000150000117
WO-2150589,ASSET-00126,Preventive,,0,,000150000117
WO-2150590,ASSET-00126,Emergency,BELT-FAILURE,363,911,000150000117
WO-2150591,ASSET-00126,Preventive,,0,,000150000117
WO-2150592,ASSET-00126,Preventive,,0,,000150000117
WO-2150593,ASSET-00126,Preventive,,0,,000150000117
WO-2150594,ASSET-00127,Corrective,BEARING-FAILURE,108,1254,000150000118
WO-2150595,ASSET-00127,Corrective,DIE-WEAR,69,775,000150000118
WO-2150596,ASSET-00127,Preventive,,0,,000150000118
WO-2150597,ASSET-00127,Preventive,,0,,000150000118
WO-2150598,ASSET-00127,Emergency,SENSOR-FAULT,540,1611,000150000118
WO-2150599,ASSET-00127,Corrective,BELT-FAILURE,40,608,000150000118
WO-2150600,ASSET-00127,Corrective,PNEUMATIC-LEAK,33,1133,000150000118
WO-2150601,ASSET-00128,Preventive,,0,,000150000119
WO-2150602,ASSET-00128,Corrective,CALIBRATION-DRIFT,46,1336,000150000119
WO-2150603,ASSET-00128,Preventive,,0,,000150000119
WO-2150604,ASSET-00128,Preventive,,0,,000150000119
WO-2150605,ASSET-00128,Corrective,SPINDLE-SEIZURE,125,1484,000150000119
WO-2150606,ASSET-00128,Corrective,BEARING-FAILURE,198,1669,000150000119
WO-2150607,ASSET-00128,Corrective,SPINDLE-SEIZURE,199,253,000150000119
WO-2150608,ASSET-00129,Corrective,MOTOR-BURNOUT,223,1573,000150000120
WO-2150609,ASSET-00129,Corrective,HYDRAULIC-LEAK,227,922,000150000120
WO-2150610,ASSET-00129,Corrective,BELT-FAILURE,43,915,000150000120
WO-2150611,ASSET-00129,Preventive,,0,,000150000120
WO-2150612,ASSET-00129,Preventive,,0,,000150000120
WO-2150613,ASSET-00130,Preventive,,0,,000150000121
WO-2150614,ASSET-00130,Preventive,,0,,000150000121
WO-2150615,ASSET-00130,Preventive,,0,,000150000121
WO-2150616,ASSET-00131,Emergency,BEARING-FAILURE,424,814,000150000122
WO-2150617,ASSET-00131,Preventive,,0,,000150000122
WO-2150618,ASSET-00131,Corrective,MOTOR-BURNOUT,124,710,000150000122
WO-2150619,ASSET-00131,Emergency,DIE-WEAR,90,1876,000150000122
WO-2150620,ASSET-00131,Preventive,,0,,000150000122
WO-2150621,ASSET-00131,Corrective,MOTOR-BURNOUT,171,344,000150000122
WO-2150622,ASSET-00131,Corrective,PNEUMATIC-LEAK,42,1479,000150000122
WO-2150623,ASSET-00131,Preventive,,0,,000150000122
WO-2150624,ASSET-00131,Preventive,,0,,000150000122
WO-2150625,ASSET-00131,Preventive,,0,,000150000122
WO-2150626,ASSET-00132,Preventive,,0,,000150000123
WO-2150627,ASSET-00132,Preventive,,0,,000150000123
WO-2150628,ASSET-00132,Corrective,BEARING-FAILURE,167,1612,000150000123
WO-2150629,ASSET-00132,Preventive,,0,,000150000123
WO-2150630,ASSET-00132,Corrective,CONTROLLER-FAULT,156,1462,000150000123
WO-2150631,ASSET-00133,Preventive,,0,,000150000124
WO-2150632,ASSET-00133,Preventive,,0,,000150000124
WO-2150633,ASSET-00133,Corrective,DIE-WEAR,133,1755,000150000124
WO-2150634,ASSET-00133,Corrective,CONTROLLER-FAULT,152,808,000150000124
WO-2150635,ASSET-00133,Preventive,,0,,000150000124
WO-2150636,ASSET-00133,Preventive,,0,,000150000124
WO-2150637,ASSET-00134,Corrective,MOTOR-BURNOUT,72,1604,000150000125
WO-2150638,ASSET-00134,Preventive,,0,,000150000125
WO-2150639,ASSET-00134,Preventive,,0,,000150000125
WO-2150640,ASSET-00134,Corrective,SPINDLE-SEIZURE,207,1551,000150000125
WO-2150641,ASSET-00135,Preventive,,0,,000150000126
WO-2150642,ASSET-00135,Preventive,,0,,000150000126
WO-2150643,ASSET-00135,Corrective,SPINDLE-SEIZURE,55,607,000150000126
WO-2150644,ASSET-00135,Corrective,BEARING-FAILURE,229,1635,000150000126
WO-2150645,ASSET-00135,Preventive,,0,,000150000126
WO-2150646,ASSET-00136,Preventive,,0,,000150000127
WO-2150647,ASSET-00136,Preventive,,0,,000150000127
WO-2150648,ASSET-00136,Preventive,,0,,000150000127
WO-2150649,ASSET-00136,Preventive,,0,,000150000127
WO-2150650,ASSET-00136,Preventive,,0,,000150000127
WO-2150651,ASSET-00136,Corrective,BEARING-FAILURE,181,644,000150000127
WO-2150652,ASSET-00137,Corrective,SENSOR-FAULT,107,1249,000150000128
WO-2150653,ASSET-00137,Preventive,,0,,000150000128
WO-2150654,ASSET-00137,Corrective,CALIBRATION-DRIFT,55,944,000150000128
WO-2150655,ASSET-00137,Corrective,CALIBRATION-DRIFT,65,879,000150000128
WO-2150656,ASSET-00137,Corrective,PNEUMATIC-LEAK,39,302,000150000128
WO-2150657,ASSET-00138,Preventive,,0,,000150000129
WO-2150658,ASSET-00138,Preventive,,0,,000150000129
WO-2150659,ASSET-00138,Preventive,,0,,000150000129
WO-2150660,ASSET-00138,Preventive,,0,,000150000129
WO-2150661,ASSET-00139,Preventive,,0,,000150000130
WO-2150662,ASSET-00139,Corrective,CONTROLLER-FAULT,204,842,000150000130
WO-2150663,ASSET-00140,Corrective,CALIBRATION-DRIFT,163,1055,000150000131
WO-2150664,ASSET-00140,Corrective,SPINDLE-SEIZURE,50,1867,000150000131
WO-2150665,ASSET-00140,Corrective,MOTOR-BURNOUT,221,261,000150000131
WO-2150666,ASSET-00140,Corrective,BEARING-FAILURE,89,1228,000150000131
WO-2150667,ASSET-00140,Corrective,HYDRAULIC-LEAK,208,951,000150000131
WO-2150668,ASSET-00141,Preventive,,0,,000150000132
WO-2150669,ASSET-00141,Preventive,,0,,000150000132
WO-2150670,ASSET-00141,Preventive,,0,,000150000132
WO-2150671,ASSET-00141,Preventive,,0,,000150000132
WO-2150672,ASSET-00141,Preventive,,0,,000150000132
WO-2150673,ASSET-00141,Preventive,,0,,000150000132
WO-2150674,ASSET-00142,Preventive,,0,,000150000133
WO-2150675,ASSET-00142,Preventive,,0,,000150000133
WO-2150676,ASSET-00142,Preventive,,0,,000150000133
WO-2150677,ASSET-00143,Preventive,,0,,000150000134
WO-2150678,ASSET-00143,Preventive,,0,,000150000134
WO-2150679,ASSET-00143,Preventive,,0,,000150000134
WO-2150680,ASSET-00143,Corrective,MOTOR-BURNOUT,196,772,000150000134
WO-2150681,ASSET-00143,Corrective,SENSOR-FAULT,46,577,000150000134
WO-2150682,ASSET-00143,Corrective,SENSOR-FAULT,118,1121,000150000134
WO-2150683,ASSET-00144,Corrective,HYDRAULIC-LEAK,154,1369,000150000135
WO-2150684,ASSET-00144,Corrective,HYDRAULIC-LEAK,171,1970,000150000135
WO-2150685,ASSET-00144,Corrective,DIE-WEAR,205,583,000150000135
WO-2150686,ASSET-00144,Preventive,,0,,000150000135
WO-2150687,ASSET-00144,Preventive,,0,,000150000135
WO-2150688,ASSET-00144,Corrective,HYDRAULIC-LEAK,59,1203,000150000135
WO-2150689,ASSET-00145,Preventive,,0,,000150000136
WO-2150690,ASSET-00145,Preventive,,0,,000150000136
WO-2150691,ASSET-00146,Corrective,MOTOR-BURNOUT,112,953,000150000137
WO-2150692,ASSET-00146,Emergency,BELT-FAILURE,301,818,000150000137
WO-2150693,ASSET-00146,Preventive,,0,,000150000137
WO-2150694,ASSET-00146,Preventive,,0,,000150000137
WO-2150695,ASSET-00147,Corrective,BELT-FAILURE,219,1063,000150000138
WO-2150696,ASSET-00147,Preventive,,0,,000150000138
WO-2150697,ASSET-00147,Corrective,CALIBRATION-DRIFT,101,903,000150000138
WO-2150698,ASSET-00147,Preventive,,0,,000150000138
WO-2150699,ASSET-00147,Corrective,MOTOR-BURNOUT,59,254,000150000138
WO-2150700,ASSET-00147,Preventive,,0,,000150000138
WO-2150701,ASSET-00148,Preventive,,0,,000150000139
WO-2150702,ASSET-00148,Corrective,CALIBRATION-DRIFT,36,599,000150000139
WO-2150703,ASSET-00148,Preventive,,0,,000150000139
WO-2150704,ASSET-00148,Preventive,,0,,000150000139
WO-2150705,ASSET-00148,Preventive,,0,,000150000139
WO-2150706,ASSET-00148,Corrective,SENSOR-FAULT,109,299,000150000139
WO-2150707,ASSET-00149,Preventive,,0,,000150000140
WO-2150708,ASSET-00149,Emergency,PNEUMATIC-LEAK,505,1833,000150000140
WO-2150709,ASSET-00149,Preventive,,0,,000150000140
WO-2150710,ASSET-00149,Emergency,SPINDLE-SEIZURE,489,651,000150000140
WO-2150711,ASSET-00149,Preventive,,0,,000150000140
WO-2150712,ASSET-00150,Corrective,PNEUMATIC-LEAK,166,459,000150000141
WO-2150713,ASSET-00150,Preventive,,0,,000150000141
WO-2150714,ASSET-00150,Preventive,,0,,000150000141
WO-2150715,ASSET-00150,Emergency,BEARING-FAILURE,325,480,000150000141
WO-2150716,ASSET-00151,Preventive,,0,,000150000142
WO-2150717,ASSET-00151,Preventive,,0,,000150000142
WO-2150718,ASSET-00151,Preventive,,0,,000150000142
WO-2150719,ASSET-00151,Corrective,MOTOR-BURNOUT,234,466,000150000142
WO-2150720,ASSET-00151,Preventive,,0,,000150000142
WO-2150721,ASSET-00152,Preventive,,0,,000150000143
WO-2150722,ASSET-00152,Preventive,,0,,000150000143
WO-2150723,ASSET-00152,Preventive,,0,,000150000143
WO-2150724,ASSET-00152,Corrective,DIE-WEAR,205,1112,000150000143
WO-2150725,ASSET-00152,Preventive,,0,,000150000143
WO-2150726,ASSET-00152,Preventive,,0,,000150000143
WO-2150727,ASSET-00153,Preventive,,0,,000150000144
WO-2150728,ASSET-00153,Corrective,SPINDLE-SEIZURE,53,1241,000150000144
WO-2150729,ASSET-00154,Preventive,,0,,000150000145
WO-2150730,ASSET-00154,Preventive,,0,,000150000145
WO-2150731,ASSET-00154,Corrective,DIE-WEAR,70,1891,000150000145
WO-2150732,ASSET-00155,Corrective,MOTOR-BURNOUT,31,1439,000150000146
WO-2150733,ASSET-00155,Preventive,,0,,000150000146
WO-2150734,ASSET-00155,Preventive,,0,,000150000146
WO-2150735,ASSET-00155,Preventive,,0,,000150000146
WO-2150736,ASSET-00155,Preventive,,0,,000150000146
WO-2150737,ASSET-00155,Corrective,HYDRAULIC-LEAK,56,1815,000150000146
WO-2150738,ASSET-00155,Preventive,,0,,000150000146
WO-2150739,ASSET-00155,Emergency,MOTOR-BURNOUT,184,1485,000150000146
WO-2150740,ASSET-00155,Preventive,,0,,000150000146
WO-2150741,ASSET-00156,Corrective,DIE-WEAR,71,544,
WO-2150742,ASSET-00156,Preventive,,0,,
WO-2150743,ASSET-00156,Corrective,MOTOR-BURNOUT,187,838,
WO-2150744,ASSET-00156,Preventive,,0,,
WO-2150745,ASSET-00156,Preventive,,0,,
WO-2150746,ASSET-00156,Preventive,,0,,
WO-2150747,ASSET-00156,Preventive,,0,,
WO-2150748,ASSET-00156,Preventive,,0,,
WO-2150749,ASSET-00157,Preventive,,0,,000150000147
WO-2150750,ASSET-00158,Preventive,,0,,000150000148
WO-2150751,ASSET-00158,Preventive,,0,,000150000148
WO-2150752,ASSET-00158,Emergency,SPINDLE-SEIZURE,391,768,000150000148
WO-2150753,ASSET-00158,Corrective,PNEUMATIC-LEAK,216,728,000150000148
WO-2150754,ASSET-00158,Corrective,BELT-FAILURE,94,1248,000150000148
WO-2150755,ASSET-00158,Preventive,,0,,000150000148
WO-2150756,ASSET-00159,Preventive,,0,,000150000149
WO-2150757,ASSET-00159,Corrective,HYDRAULIC-LEAK,53,1153,000150000149
WO-2150758,ASSET-00159,Corrective,HYDRAULIC-LEAK,53,1901,000150000149
WO-2150759,ASSET-00160,Corrective,MOTOR-BURNOUT,129,846,
WO-2150760,ASSET-00160,Preventive,,0,,
WO-2150761,ASSET-00160,Corrective,BEARING-FAILURE,67,787,
WO-2150762,ASSET-00160,Corrective,SENSOR-FAULT,86,1526,
WO-2150763,ASSET-00160,Preventive,,0,,
WO-2150764,ASSET-00160,Preventive,,0,,
WO-2150765,ASSET-00160,Preventive,,0,,
WO-2150766,ASSET-00161,Preventive,,0,,
WO-2150767,ASSET-00161,Corrective,DIE-WEAR,104,847,
WO-2150768,ASSET-00161,Preventive,,0,,
WO-2150769,ASSET-00161,Preventive,,0,,
WO-2150770,ASSET-00162,Preventive,,0,,000150000150
WO-2150771,ASSET-00162,Preventive,,0,,000150000150
WO-2150772,ASSET-00162,Corrective,MOTOR-BURNOUT,93,1408,000150000150
