WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2160411,ASSET-00079,Corrective,SENSOR-FAULT,211,1835,000160000068
WO-2160412,ASSET-00079,Preventive,,0,,000160000068
WO-2160413,ASSET-00079,Corrective,CONTROLLER-FAULT,33,575,000160000068
WO-2160414,ASSET-00079,Preventive,,0,,000160000068
WO-2160415,ASSET-00080,Corrective,SPINDLE-SEIZURE,115,1210,000160000069
WO-2160416,ASSET-00080,Preventive,,0,,000160000069
WO-2160417,ASSET-00080,Corrective,SPINDLE-SEIZURE,130,1610,000160000069
WO-2160418,ASSET-00081,Preventive,,0,,000160000070
WO-2160419,ASSET-00081,Corrective,CONTROLLER-FAULT,216,765,000160000070
WO-2160420,ASSET-00082,Preventive,,0,,000160000071
WO-2160421,ASSET-00082,Corrective,BELT-FAILURE,80,1917,000160000071
WO-2160422,ASSET-00082,Preventive,,0,,000160000071
WO-2160423,ASSET-00082,Preventive,,0,,000160000071
WO-2160424,ASSET-00082,Corrective,PNEUMATIC-LEAK,144,1501,000160000071
WO-2160425,ASSET-00082,Preventive,,0,,000160000071
WO-2160426,ASSET-00082,Corrective,BELT-FAILURE,50,1243,000160000071
WO-2160427,ASSET-00082,Preventive,,0,,000160000071
WO-2160428,ASSET-00082,Preventive,,0,,000160000071
WO-2160429,ASSET-00083,Preventive,,0,,000160000072
WO-2160430,ASSET-00083,Preventive,,0,,000160000072
WO-2160431,ASSET-00083,Emergency,CONTROLLER-FAULT,431,1309,000160000072
WO-2160432,ASSET-00084,Corrective,HYDRAULIC-LEAK,167,831,000160000073
WO-2160433,ASSET-00084,Preventive,,0,,000160000073
WO-2160434,ASSET-00085,Corrective,CALIBRATION-DRIFT,202,1641,000160000074
WO-2160435,ASSET-00086,Corrective,BELT-FAILURE,52,486,000160000075
WO-2160436,ASSET-00086,Corrective,MOTOR-BURNOUT,163,1131,000160000075
WO-2160437,ASSET-00086,Preventive,,0,,000160000075
WO-2160438,ASSET-00086,Corrective,HYDRAULIC-LEAK,111,486,000160000075
WO-2160439,ASSET-00086,Preventive,,0,,000160000075
WO-2160440,ASSET-00086,Preventive,,0,,000160000075
WO-2160441,ASSET-00087,Preventive,,0,,000160000076
WO-2160442,ASSET-00087,Preventive,,0,,000160000076
WO-2160443,ASSET-00087,Preventive,,0,,000160000076
WO-2160444,ASSET-00087,Corrective,CONTROLLER-FAULT,128,521,000160000076
WO-2160445,ASSET-00087,Preventive,,0,,000160000076
WO-2160446,ASSET-00087,Preventive,,0,,000160000076
WO-2160447,ASSET-00088,Corrective,SPINDLE-SEIZURE,171,1216,000160000077
WO-2160448,ASSET-00088,Preventive,,0,,000160000077
WO-2160449,ASSET-00088,Preventive,,0,,000160000077
WO-2160450,ASSET-00088,Emergency,BEARING-FAILURE,347,1468,000160000077
WO-2160451,ASSET-00088,Preventive,,0,,000160000077
WO-2160452,ASSET-00088,Emergency,PNEUMATIC-LEAK,461,376,000160000077
WO-2160453,ASSET-00088,Preventive,,0,,000160000077
WO-2160454,ASSET-00088,Corrective,HYDRAULIC-LEAK,229,586,000160000077
WO-2160455,ASSET-00089,Preventive,,0,,000160000078
WO-2160456,ASSET-00089,Corrective,MOTOR-BURNOUT,142,585,000160000078
WO-2160457,ASSET-00089,Preventive,,0,,000160000078
WO-2160458,ASSET-00090,Corrective,DIE-WEAR,183,874,000160000079
WO-2160459,ASSET-00090,Preventive,,0,,000160000079
WO-2160460,ASSET-00090,Preventive,,0,,000160000079
WO-2160461,ASSET-00090,Preventive,,0,,000160000079
WO-2160462,ASSET-00090,Preventive,,0,,000160000079
WO-2160463,ASSET-00091,Corrective,SPINDLE-SEIZURE,166,1776,000160000080
WO-2160464,ASSET-00091,Corrective,BELT-FAILURE,145,1940,000160000080
WO-2160465,ASSET-00091,Corrective,SPINDLE-SEIZURE,128,674,000160000080
WO-2160466,ASSET-00091,Preventive,,0,,000160000080
WO-2160467,ASSET-00091,Corrective,SPINDLE-SEIZURE,240,1983,000160000080
WO-2160468,ASSET-00091,Preventive,,0,,000160000080
WO-2160469,ASSET-00092,Preventive,,0,,
WO-2160470,ASSET-00092,Corrective,PNEUMATIC-LEAK,58,1348,
WO-2160471,ASSET-00092,Preventive,,0,,
WO-2160472,ASSET-00092,Preventive,,0,,
WO-2160473,ASSET-00093,Corrective,PNEUMATIC-LEAK,142,1442,000160000081
WO-2160474,ASSET-00093,Corrective,CONTROLLER-FAULT,74,1293,000160000081
WO-2160475,ASSET-00093,Preventive,,0,,000160000081
WO-2160476,ASSET-00093,Preventive,,0,,000160000081
WO-2160477,ASSET-00094,Preventive,,0,,000160000082
WO-2160478,ASSET-00095,Corrective,BELT-FAILURE,41,1355,000160000083
WO-2160479,ASSET-00095,Emergency,SENSOR-FAULT,258,1770,000160000083
WO-2160480,ASSET-00095,Corrective,SPINDLE-SEIZURE,91,1103,000160000083
WO-2160481,ASSET-00095,Corrective,CALIBRATION-DRIFT,153,1126,000160000083
WO-2160482,ASSET-00095,Emergency,CONTROLLER-FAULT,239,902,000160000083
WO-2160483,ASSET-00096,Corrective,BEARING-FAILURE,112,1199,000160000084
WO-2160484,ASSET-00096,Preventive,,0,,000160000084
WO-2160485,ASSET-00096,Corrective,DIE-WEAR,227,1782,000160000084
WO-2160486,ASSET-00096,Preventive,,0,,000160000084
WO-2160487,ASSET-00096,Preventive,,0,,000160000084
WO-2160488,ASSET-00096,Preventive,,0,,000160000084
WO-2160489,ASSET-00096,Preventive,,0,,000160000084
WO-2160490,ASSET-00097,Preventive,,0,,000160000085
WO-2160491,ASSET-00097,Preventive,,0,,000160000085
WO-2160492,ASSET-00097,Preventive,,0,,000160000085
WO-2160493,ASSET-00098,Emergency,SENSOR-FAULT,498,1339,000160000086
WO-2160494,ASSET-00098,Preventive,,0,,000160000086
WO-2160495,ASSET-00098,Preventive,,0,,000160000086
WO-2160496,ASSET-00099,Corrective,HYDRAULIC-LEAK,129,828,000160000087
WO-2160497,ASSET-00099,Preventive,,0,,000160000087
WO-2160498,ASSET-00099,Emergency,DIE-WEAR,500,1175,000160000087
WO-2160499,ASSET-00099,Corrective,HYDRAULIC-LEAK,90,1334,000160000087
WO-2160500,ASSET-00099,Emergency,BEARING-FAILURE,300,1899,000160000087
WO-2160501,ASSET-00099,Preventive,,0,,000160000087
WO-2160502,ASSET-00100,Corrective,DIE-WEAR,191,1293,000160000089
WO-2160503,ASSET-00100,Emergency,SPINDLE-SEIZURE,570,494,000160000089
WO-2160504,ASSET-00100,Corrective,CALIBRATION-DRIFT,86,1192,000160000089
WO-2160505,ASSET-00100,Corrective,BELT-FAILURE,189,1883,000160000089
WO-2160506,ASSET-00101,Preventive,,0,,000160000090
WO-2160507,ASSET-00101,Corrective,MOTOR-BURNOUT,207,1807,000160000090
WO-2160508,ASSET-00101,Preventive,,0,,000160000090
WO-2160509,ASSET-00101,Preventive,,0,,000160000090
WO-2160510,ASSET-00101,Preventive,,0,,000160000090
WO-2160511,ASSET-00101,Preventive,,0,,000160000090
WO-2160512,ASSET-00102,Preventive,,0,,
WO-2160513,ASSET-00102,Corrective,HYDRAULIC-LEAK,91,437,
WO-2160514,ASSET-00102,Corrective,SENSOR-FAULT,198,1269,
WO-2160515,ASSET-00102,Preventive,,0,,
WO-2160516,ASSET-00102,Preventive,,0,,
WO-2160517,ASSET-00102,Corrective,PNEUMATIC-LEAK,160,1534,
WO-2160518,ASSET-00102,Preventive,,0,,
WO-2160519,ASSET-00102,Corrective,SENSOR-FAULT,234,964,
WO-2160520,ASSET-00103,Corrective,BELT-FAILURE,180,451,000160000091
WO-2160521,ASSET-00103,Preventive,,0,,000160000091
WO-2160522,ASSET-00103,Corrective,BEARING-FAILURE,72,1242,000160000091
WO-2160523,ASSET-00103,Corrective,DIE-WEAR,175,1772,000160000091
WO-2160524,ASSET-00103,Emergency,BEARING-FAILURE,547,627,000160000091
WO-2160525,ASSET-00103,Corrective,SENSOR-FAULT,131,701,000160000091
WO-2160526,ASSET-00104,Preventive,,0,,000160000092
WO-2160527,ASSET-00104,Corrective,BELT-FAILURE,76,763,000160000092
WO-2160528,ASSET-00104,Corrective,SENSOR-FAULT,130,678,000160000092
WO-2160529,ASSET-00104,Corrective,BELT-FAILURE,233,735,000160000092
WO-2160530,ASSET-00104,Corrective,PNEUMATIC-LEAK,156,1668,000160000092
WO-2160531,ASSET-00104,Preventive,,0,,000160000092
WO-2160532,ASSET-00104,Preventive,,0,,000160000092
WO-2160533,ASSET-00104,Corrective,MOTOR-BURNOUT,171,1275,000160000092
WO-2160534,ASSET-00104,Emergency,BELT-FAILURE,256,372,000160000092
WO-2160535,ASSET-00104,Corrective,DIE-WEAR,168,401,000160000092
WO-2160536,ASSET-00105,Preventive,,0,,000160000093
WO-2160537,ASSET-00105,Preventive,,0,,000160000093
WO-2160538,ASSET-00105,Preventive,,0,,000160000093
WO-2160539,ASSET-00105,Corrective,PNEUMATIC-LEAK,155,675,000160000093
WO-2160540,ASSET-00105,Corrective,MOTOR-BURNOUT,102,501,000160000093
WO-2160541,ASSET-00106,Preventive,,0,,000160000094
WO-2160542,ASSET-00106,Preventive,,0,,000160000094
WO-2160543,ASSET-00106,Preventive,,0,,000160000094
WO-2160544,ASSET-00106,Preventive,,0,,000160000094
WO-2160545,ASSET-00106,Preventive,,0,,000160000094
WO-2160546,ASSET-00107,Preventive,,0,,000160000095
WO-2160547,ASSET-00107,Corrective,CONTROLLER-FAULT,157,1135,000160000095
WO-2160548,ASSET-00107,Corrective,SENSOR-FAULT,58,1551,000160000095
WO-2160549,ASSET-00108,Preventive,,0,,000160000096
WO-2160550,ASSET-00108,Preventive,,0,,000160000096
WO-2160551,ASSET-00108,Preventive,,0,,000160000096
WO-2160552,ASSET-00108,Emergency,DIE-WEAR,453,1291,000160000096
WO-2160553,ASSET-00108,Preventive,,0,,000160000096
WO-2160554,ASSET-00108,Preventive,,0,,000160000096
WO-2160555,ASSET-00108,Preventive,,0,,000160000096
WO-2160556,ASSET-00108,Preventive,,0,,000160000096
WO-2160557,ASSET-00108,Preventive,,0,,000160000096
WO-2160558,ASSET-00108,Corrective,BELT-FAILURE,87,1471,000160000096
WO-2160559,ASSET-00109,Corrective,MOTOR-BURNOUT,105,1263,
WO-2160560,ASSET-00109,Preventive,,0,,
WO-2160561,ASSET-00109,Preventive,,0,,
WO-2160562,ASSET-00109,Preventive,,0,,
WO-2160563,ASSET-00109,Preventive,,0,,
WO-2160564,ASSET-00109,Emergency,BEARING-FAILURE,529,1315,
WO-2160565,ASSET-00109,Preventive,,0,,
WO-2160566,ASSET-00110,Preventive,,0,,000160000097
WO-2160567,ASSET-00110,Corrective,PNEUMATIC-LEAK,142,1246,000160000097
WO-2160568,ASSET-00110,Preventive,,0,,000160000097
WO-2160569,ASSET-00110,Emergency,PNEUMATIC-LEAK,455,1744,000160000097
WO-2160570,ASSET-00111,Preventive,,0,,000160000098
WO-2160571,ASSET-00111,Preventive,,0,,000160000098
WO-2160572,ASSET-00111,Preventive,,0,,000160000098
WO-2160573,ASSET-00111,Corrective,SENSOR-FAULT,76,226,000160000098
WO-2160574,ASSET-00112,Preventive,,0,,000160000099
WO-2160575,ASSET-00112,Corrective,BEARING-FAILURE,72,1206,000160000099
WO-2160576,ASSET-00112,Corrective,CALIBRATION-DRIFT,66,1436,000160000099
WO-2160577,ASSET-00112,Preventive,,0,,000160000099
WO-2160578,ASSET-00112,Corrective,PNEUMATIC-LEAK,142,1146,000160000099
WO-2160579,ASSET-00112,Preventive,,0,,000160000099
WO-2160580,ASSET-00113,Preventive,,0,,000160000100
WO-2160581,ASSET-00113,Corrective,PNEUMATIC-LEAK,228,1594,000160000100
WO-2160582,ASSET-00113,Corrective,HYDRAULIC-LEAK,137,1920,000160000100
WO-2160583,ASSET-00113,Preventive,,0,,000160000100
WO-2160584,ASSET-00114,Preventive,,0,,000160000101
WO-2160585,ASSET-00114,Corrective,BEARING-FAILURE,105,1119,000160000101
WO-2160586,ASSET-00114,Emergency,CONTROLLER-FAULT,426,1743,000160000101
WO-2160587,ASSET-00115,Preventive,,0,,000160000102
WO-2160588,ASSET-00115,Preventive,,0,,000160000102
WO-2160589,ASSET-00115,Preventive,,0,,000160000102
WO-2160590,ASSET-00115,Corrective,CALIBRATION-DRIFT,145,1620,000160000102
WO-2160591,ASSET-00116,Preventive,,0,,000160000103
WO-2160592,ASSET-00116,Corrective,MOTOR-BURNOUT,230,432,000160000103
WO-2160593,ASSET-00116,Preventive,,0,,000160000103
WO-2160594,ASSET-00116,Emergency,MOTOR-BURNOUT,429,695,000160000103
WO-2160595,ASSET-00117,Corrective,BELT-FAILURE,135,1981,000160000104
WO-2160596,ASSET-00117,Corrective,CALIBRATION-DRIFT,201,1397,000160000104
WO-2160597,ASSET-00117,Corrective,PNEUMATIC-LEAK,135,1335,000160000104
WO-2160598,ASSET-00117,Preventive,,0,,000160000104
WO-2160599,ASSET-00118,Corrective,HYDRAULIC-LEAK,84,1655,000160000105
WO-2160600,ASSET-00118,Preventive,,0,,000160000105
WO-2160601,ASSET-00118,Corrective,CALIBRATION-DRIFT,97,1538,000160000105
WO-2160602,ASSET-00119,Preventive,,0,,000160000106
WO-2160603,ASSET-00119,Emergency,CALIBRATION-DRIFT,558,562,000160000106
WO-2160604,ASSET-00119,Preventive,,0,,000160000106
WO-2160605,ASSET-00120,Preventive,,0,,000160000107
WO-2160606,ASSET-00120,Preventive,,0,,000160000107
WO-2160607,ASSET-00120,Preventive,,0,,000160000107
WO-2160608,ASSET-00120,Preventive,,0,,000160000107
WO-2160609,ASSET-00121,Corrective,MOTOR-BURNOUT,198,1918,000160000108
WO-2160610,ASSET-00121,Corrective,CONTROLLER-FAULT,95,970,000160000108
WO-2160611,ASSET-00121,Corrective,CONTROLLER-FAULT,73,361,000160000108
WO-2160612,ASSET-00122,Corrective,PNEUMATIC-LEAK,89,1974,000160000109
WO-2160613,ASSET-00122,Emergency,CONTROLLER-FAULT,546,1070,000160000109
WO-2160614,ASSET-00122,Corrective,CONTROLLER-FAULT,139,847,000160000109
WO-2160615,ASSET-00122,Corrective,SENSOR-FAULT,220,372,000160000109
WO-2160616,ASSET-00123,Preventive,,0,,000160000110
WO-2160617,ASSET-00123,Preventive,,0,,000160000110
WO-2160618,ASSET-00123,Preventive,,0,,000160000110
WO-2160619,ASSET-00123,Preventive,,0,,000160000110
WO-2160620,ASSET-00123,Preventive,,0,,000160000110
WO-2160621,ASSET-00123,Corrective,CALIBRATION-DRIFT,46,1958,000160000110
WO-2160622,ASSET-00123,Preventive,,0,,000160000110
WO-2160623,ASSET-00123,Preventive,,0,,000160000110
WO-2160624,ASSET-00124,Preventive,,0,,000160000111
WO-2160625,ASSET-00124,Preventive,,0,,000160000111
WO-2160626,ASSET-00124,Preventive,,0,,000160000111
WO-2160627,ASSET-00124,Corrective,DIE-WEAR,38,1197,000160000111
WO-2160628,ASSET-00125,Corrective,SENSOR-FAULT,133,1886,
WO-2160629,ASSET-00125,Preventive,,0,,
WO-2160630,ASSET-00125,Preventive,,0,,
WO-2160631,ASSET-00126,Preventive,,0,,000160000112
WO-2160632,ASSET-00126,Corrective,BEARING-FAILURE,58,942,000160000112
WO-2160633,ASSET-00126,Preventive,,0,,000160000112
WO-2160634,ASSET-00126,Corrective,DIE-WEAR,200,1463,000160000112
WO-2160635,ASSET-00126,Emergency,CALIBRATION-DRIFT,482,1838,000160000112
WO-2160636,ASSET-00126,Corrective,BEARING-FAILURE,183,375,000160000112
WO-2160637,ASSET-00127,Corrective,BEARING-FAILURE,129,1590,000160000113
WO-2160638,ASSET-00127,Corrective,DIE-WEAR,176,889,000160000113
WO-2160639,ASSET-00127,Preventive,,0,,000160000113
WO-2160640,ASSET-00127,Preventive,,0,,000160000113
WO-2160641,ASSET-00127,Corrective,BEARING-FAILURE,58,1775,000160000113
WO-2160642,ASSET-00127,Preventive,,0,,000160000113
WO-2160643,ASSET-00127,Preventive,,0,,000160000113
WO-2160644,ASSET-00127,Preventive,,0,,000160000113
WO-2160645,ASSET-00128,Emergency,CALIBRATION-DRIFT,68,906,000160000114
WO-2160646,ASSET-00129,Preventive,,0,,000160000115
WO-2160647,ASSET-00129,Preventive,,0,,000160000115
WO-2160648,ASSET-00129,Corrective,HYDRAULIC-LEAK,159,1343,000160000115
WO-2160649,ASSET-00130,Preventive,,0,,000160000116
WO-2160650,ASSET-00130,Preventive,,0,,000160000116
WO-2160651,ASSET-00130,Emergency,SPINDLE-SEIZURE,300,782,000160000116
WO-2160652,ASSET-00130,Preventive,,0,,000160000116
WO-2160653,ASSET-00130,Preventive,,0,,000160000116
WO-2160654,ASSET-00131,Preventive,,0,,000160000117
WO-2160655,ASSET-00131,Preventive,,0,,000160000117
WO-2160656,ASSET-00131,Corrective,HYDRAULIC-LEAK,67,1652,000160000117
WO-2160657,ASSET-00131,Corrective,BELT-FAILURE,105,1781,000160000117
WO-2160658,ASSET-00131,Emergency,CONTROLLER-FAULT,450,1120,000160000117
WO-2160659,ASSET-00132,Preventive,,0,,000160000118
WO-2160660,ASSET-00132,Emergency,PNEUMATIC-LEAK,183,362,000160000118
WO-2160661,ASSET-00132,Preventive,,0,,000160000118
WO-2160662,ASSET-00132,Corrective,PNEUMATIC-LEAK,72,239,000160000118
WO-2160663,ASSET-00132,Preventive,,0,,000160000118
WO-2160664,ASSET-00132,Corrective,PNEUMATIC-LEAK,140,1471,000160000118
WO-2160665,ASSET-00132,Corrective,MOTOR-BURNOUT,35,966,000160000118
WO-2160666,ASSET-00133,Corrective,PNEUMATIC-LEAK,67,901,000160000119
WO-2160667,ASSET-00133,Emergency,SENSOR-FAULT,130,460,000160000119
WO-2160668,ASSET-00133,Preventive,,0,,000160000119
WO-2160669,ASSET-00134,Corrective,MOTOR-BURNOUT,57,427,000160000120
WO-2160670,ASSET-00134,Preventive,,0,,000160000120
WO-2160671,ASSET-00134,Corrective,MOTOR-BURNOUT,54,230,000160000120
WO-2160672,ASSET-00134,Corrective,MOTOR-BURNOUT,167,611,000160000120
WO-2160673,ASSET-00135,Preventive,,0,,000160000121
WO-2160674,ASSET-00135,Corrective,BELT-FAILURE,85,1248,000160000121
WO-2160675,ASSET-00135,Preventive,,0,,000160000121
WO-2160676,ASSET-00135,Preventive,,0,,000160000121
WO-2160677,ASSET-00135,Preventive,,0,,000160000121
WO-2160678,ASSET-00135,Corrective,SENSOR-FAULT,215,1107,000160000121
WO-2160679,ASSET-00135,Preventive,,0,,000160000121
WO-2160680,ASSET-00136,Preventive,,0,,000160000122
WO-2160681,ASSET-00136,Corrective,SPINDLE-SEIZURE,183,370,000160000122
WO-2160682,ASSET-00136,Preventive,,0,,000160000122
WO-2160683,ASSET-00136,Preventive,,0,,000160000122
WO-2160684,ASSET-00137,Corrective,MOTOR-BURNOUT,174,1925,000160000123
WO-2160685,ASSET-00137,Preventive,,0,,000160000123
WO-2160686,ASSET-00137,Preventive,,0,,000160000123
WO-2160687,ASSET-00137,Preventive,,0,,000160000123
WO-2160688,ASSET-00137,Corrective,CALIBRATION-DRIFT,66,1424,000160000123
WO-2160689,ASSET-00137,Preventive,,0,,000160000123
WO-2160690,ASSET-00137,Preventive,,0,,000160000123
WO-2160691,ASSET-00137,Preventive,,0,,000160000123
WO-2160692,ASSET-00138,Preventive,,0,,000160000124
WO-2160693,ASSET-00138,Corrective,BEARING-FAILURE,62,439,000160000124
WO-2160694,ASSET-00138,Preventive,,0,,000160000124
WO-2160695,ASSET-00138,Preventive,,0,,000160000124
WO-2160696,ASSET-00138,Preventive,,0,,000160000124
WO-2160697,ASSET-00139,Corrective,SENSOR-FAULT,34,656,000160000125
WO-2160698,ASSET-00139,Corrective,CONTROLLER-FAULT,31,885,000160000125
WO-2160699,ASSET-00139,Preventive,,0,,000160000125
WO-2160700,ASSET-00139,Preventive,,0,,000160000125
WO-2160701,ASSET-00139,Preventive,,0,,000160000125
WO-2160702,ASSET-00139,Emergency,MOTOR-BURNOUT,320,1687,000160000125
WO-2160703,ASSET-00140,Corrective,CALIBRATION-DRIFT,104,701,000160000126
WO-2160704,ASSET-00140,Preventive,,0,,000160000126
WO-2160705,ASSET-00140,Corrective,BELT-FAILURE,222,1588,000160000126
WO-2160706,ASSET-00140,Preventive,,0,,000160000126
WO-2160707,ASSET-00140,Preventive,,0,,000160000126
WO-2160708,ASSET-00140,Corrective,DIE-WEAR,240,1601,000160000126
WO-2160709,ASSET-00140,Preventive,,0,,000160000126
WO-2160710,ASSET-00140,Preventive,,0,,000160000126
WO-2160711,ASSET-00141,Corrective,HYDRAULIC-LEAK,31,929,000160000127
WO-2160712,ASSET-00141,Corrective,HYDRAULIC-LEAK,223,1717,000160000127
WO-2160713,ASSET-00141,Corrective,SPINDLE-SEIZURE,100,309,000160000127
WO-2160714,ASSET-00141,Preventive,,0,,000160000127
WO-2160715,ASSET-00141,Corrective,BEARING-FAILURE,34,234,000160000127
WO-2160716,ASSET-00141,Preventive,,0,,000160000127
WO-2160717,ASSET-00141,Corrective,PNEUMATIC-LEAK,178,1477,000160000127
WO-2160718,ASSET-00141,Preventive,,0,,000160000127
WO-2160719,ASSET-00142,Preventive,,0,,000160000128
WO-2160720,ASSET-00142,Emergency,CONTROLLER-FAULT,298,400,000160000128
WO-2160721,ASSET-00142,Preventive,,0,,000160000128
WO-2160722,ASSET-00142,Preventive,,0,,000160000128
WO-2160723,ASSET-00142,Preventive,,0,,000160000128
WO-2160724,ASSET-00143,Emergency,HYDRAULIC-LEAK,102,1447,000160000129
WO-2160725,ASSET-00143,Preventive,,0,,000160000129
WO-2160726,ASSET-00143,Corrective,PNEUMATIC-LEAK,156,1376,000160000129
WO-2160727,ASSET-00143,Preventive,,0,,000160000129
WO-2160728,ASSET-00143,Preventive,,0,,000160000129
WO-2160729,ASSET-00143,Corrective,BELT-FAILURE,110,1386,000160000129
WO-2160730,ASSET-00143,Corrective,CALIBRATION-DRIFT,30,1658,000160000129
WO-2160731,ASSET-00144,Corrective,SPINDLE-SEIZURE,216,1956,000160000130
WO-2160732,ASSET-00144,Emergency,HYDRAULIC-LEAK,224,1968,000160000130
WO-2160733,ASSET-00144,Corrective,SENSOR-FAULT,89,659,000160000130
WO-2160734,ASSET-00145,Preventive,,0,,000160000131
WO-2160735,ASSET-00145,Emergency,CONTROLLER-FAULT,437,1866,000160000131
WO-2160736,ASSET-00146,Preventive,,0,,000160000132
WO-2160737,ASSET-00146,Preventive,,0,,000160000132
WO-2160738,ASSET-00147,Corrective,HYDRAULIC-LEAK,83,427,000160000133
WO-2160739,ASSET-00147,Preventive,,0,,000160000133
WO-2160740,ASSET-00147,Preventive,,0,,000160000133
WO-2160741,ASSET-00147,Preventive,,0,,000160000133
WO-2160742,ASSET-00147,Preventive,,0,,000160000133
WO-2160743,ASSET-00148,Preventive,,0,,000160000134
WO-2160744,ASSET-00148,Corrective,BEARING-FAILURE,52,533,000160000134
WO-2160745,ASSET-00148,Preventive,,0,,000160000134
WO-2160746,ASSET-00149,Emergency,DIE-WEAR,139,1619,000160000135
WO-2160747,ASSET-00149,Corrective,CONTROLLER-FAULT,185,1910,000160000135
WO-2160748,ASSET-00150,Corrective,PNEUMATIC-LEAK,49,1309,000160000136
WO-2160749,ASSET-00150,Preventive,,0,,000160000136
WO-2160750,ASSET-00150,Preventive,,0,,000160000136
WO-2160751,ASSET-00150,Corrective,MOTOR-BURNOUT,100,357,000160000136
WO-2160752,ASSET-00150,Corrective,CALIBRATION-DRIFT,130,1682,000160000136
WO-2160753,ASSET-00151,Corrective,SENSOR-FAULT,148,1012,000160000137
WO-2160754,ASSET-00151,Preventive,,0,,000160000137
WO-2160755,ASSET-00151,Preventive,,0,,000160000137
WO-2160756,ASSET-00151,Corrective,BELT-FAILURE,40,1872,000160000137
WO-2160757,ASSET-00151,Emergency,BELT-FAILURE,369,652,000160000137
WO-2160758,ASSET-00151,Preventive,,0,,000160000137
WO-2160759,ASSET-00152,Emergency,BELT-FAILURE,169,665,000160000138
WO-2160760,ASSET-00152,Preventive,,0,,000160000138
WO-2160761,ASSET-00152,Preventive,,0,,000160000138
WO-2160762,ASSET-00152,Corrective,CONTROLLER-FAULT,121,592,000160000138
WO-2160763,ASSET-00153,Preventive,,0,,
WO-2160764,ASSET-00153,Corrective,MOTOR-BURNOUT,231,814,
WO-2160765,ASSET-00154,Preventive,,0,,000160000139
WO-2160766,ASSET-00154,Preventive,,0,,000160000139
WO-2160767,ASSET-00154,Preventive,,0,,000160000139
WO-2160768,ASSET-00154,Preventive,,0,,000160000139
WO-2160769,ASSET-00154,Preventive,,0,,000160000139
WO-2160770,ASSET-00155,Preventive,,0,,000160000140
WO-2160771,ASSET-00155,Corrective,BEARING-FAILURE,229,1846,000160000140
WO-2160772,ASSET-00155,Corrective,HYDRAULIC-LEAK,148,547,000160000140
WO-2160773,ASSET-00156,Corrective,PNEUMATIC-LEAK,205,509,000160000141
WO-2160774,ASSET-00156,Corrective,CONTROLLER-FAULT,52,516,000160000141
WO-2160775,ASSET-00156,Preventive,,0,,000160000141
WO-2160776,ASSET-00156,Corrective,BEARING-FAILURE,164,1784,000160000141
WO-2160777,ASSET-00157,Corrective,CONTROLLER-FAULT,195,626,000160000142
