WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2011612,ASSET-00323,Preventive,,0,,000010000309
WO-2011613,ASSET-00323,Preventive,,0,,000010000309
WO-2011614,ASSET-00323,Preventive,,0,,000010000309
WO-2011615,ASSET-00323,Corrective,PNEUMATIC-LEAK,107,1857,000010000309
WO-2011616,ASSET-00323,Preventive,,0,,000010000309
WO-2011617,ASSET-00324,Corrective,MOTOR-BURNOUT,48,1976,000010000310
WO-2011618,ASSET-00324,Corrective,BELT-FAILURE,143,1384,000010000310
WO-2011619,ASSET-00324,Preventive,,0,,000010000310
WO-2011620,ASSET-00324,Preventive,,0,,000010000310
WO-2011621,ASSET-00325,Preventive,,0,,000010000311
WO-2011622,ASSET-00325,Corrective,HYDRAULIC-LEAK,156,1117,000010000311
WO-2011623,ASSET-00325,Corrective,PNEUMATIC-LEAK,86,1220,000010000311
WO-2011624,ASSET-00325,Preventive,,0,,000010000311
WO-2011625,ASSET-00325,Preventive,,0,,000010000311
WO-2011626,ASSET-00326,Preventive,,0,,000010000312
WO-2011627,ASSET-00326,Corrective,HYDRAULIC-LEAK,219,1832,000010000312
WO-2011628,ASSET-00326,Corrective,HYDRAULIC-LEAK,86,1661,000010000312
WO-2011629,ASSET-00326,Preventive,,0,,000010000312
WO-2011630,ASSET-00326,Corrective,PNEUMATIC-LEAK,211,466,000010000312
WO-2011631,ASSET-00326,Preventive,,0,,000010000312
WO-2011632,ASSET-00327,Preventive,,0,,000010000313
WO-2011633,ASSET-00327,Corrective,SPINDLE-SEIZURE,190,1416,000010000313
WO-2011634,ASSET-00327,Corrective,PNEUMATIC-LEAK,169,955,000010000313
WO-2011635,ASSET-00327,Preventive,,0,,000010000313
WO-2011636,ASSET-00328,Corrective,DIE-WEAR,137,440,000010000314
WO-2011637,ASSET-00328,Preventive,,0,,000010000314
WO-2011638,ASSET-00328,Corrective,MOTOR-BURNOUT,80,377,000010000314
WO-2011639,ASSET-00328,Preventive,,0,,000010000314
WO-2011640,ASSET-00329,Corrective,CALIBRATION-DRIFT,151,1274,000010000315
WO-2011641,ASSET-00329,Preventive,,0,,000010000315
WO-2011642,ASSET-00329,Preventive,,0,,000010000315
WO-2011643,ASSET-00329,Emergency,SENSOR-FAULT,160,1838,000010000315
WO-2011644,ASSET-00330,Emergency,BELT-FAILURE,337,1438,000010000316
WO-2011645,ASSET-00330,Corrective,PNEUMATIC-LEAK,212,1113,000010000316
WO-2011646,ASSET-00330,Preventive,,0,,000010000316
WO-2011647,ASSET-00331,Corrective,DIE-WEAR,49,1842,000010000317
WO-2011648,ASSET-00331,Preventive,,0,,000010000317
WO-2011649,ASSET-00332,Preventive,,0,,000010000318
WO-2011650,ASSET-00333,Preventive,,0,,000010000319
WO-2011651,ASSET-00333,Emergency,HYDRAULIC-LEAK,256,855,000010000319
WO-2011652,ASSET-00333,Corrective,CALIBRATION-DRIFT,79,754,000010000319
WO-2011653,ASSET-00333,Preventive,,0,,000010000319
WO-2011654,ASSET-00333,Preventive,,0,,000010000319
WO-2011655,ASSET-00333,Corrective,CALIBRATION-DRIFT,219,1443,000010000319
WO-2011656,ASSET-00333,Preventive,,0,,000010000319
WO-2011657,ASSET-00334,Corrective,BEARING-FAILURE,225,468,000010000320
WO-2011658,ASSET-00334,Corrective,CONTROLLER-FAULT,198,1434,000010000320
WO-2011659,ASSET-00334,Preventive,,0,,000010000320
WO-2011660,ASSET-00334,Preventive,,0,,000010000320
WO-2011661,ASSET-00334,Preventive,,0,,000010000320
WO-2011662,ASSET-00334,Preventive,,0,,000010000320
WO-2011663,ASSET-00335,Preventive,,0,,000010000321
WO-2011664,ASSET-00335,Corrective,SPINDLE-SEIZURE,216,1885,000010000321
WO-2011665,ASSET-00335,Corrective,SPINDLE-SEIZURE,207,639,000010000321
WO-2011666,ASSET-00336,Preventive,,0,,000010000322
WO-2011667,ASSET-00336,Preventive,,0,,000010000322
WO-2011668,ASSET-00336,Corrective,CONTROLLER-FAULT,174,265,000010000322
WO-2011669,ASSET-00336,Corrective,MOTOR-BURNOUT,179,1939,000010000322
WO-2011670,ASSET-00336,Preventive,,0,,000010000322
WO-2011671,ASSET-00337,Corrective,BELT-FAILURE,100,1245,000010000323
WO-2011672,ASSET-00337,Preventive,,0,,000010000323
WO-2011673,ASSET-00337,Corrective,DIE-WEAR,66,801,000010000323
WO-2011674,ASSET-00337,Corrective,BELT-FAILURE,234,1279,000010000323
WO-2011675,ASSET-00338,Preventive,,0,,000010000324
WO-2011676,ASSET-00338,Corrective,HYDRAULIC-LEAK,97,389,000010000324
WO-2011677,ASSET-00338,Preventive,,0,,000010000324
WO-2011678,ASSET-00339,Preventive,,0,,000010000325
WO-2011679,ASSET-00339,Preventive,,0,,000010000325
WO-2011680,ASSET-00339,Preventive,,0,,000010000325
WO-2011681,ASSET-00339,Preventive,,0,,000010000325
WO-2011682,ASSET-00339,Preventive,,0,,000010000325
WO-2011683,ASSET-00339,Preventive,,0,,000010000325
WO-2011684,ASSET-00339,Corrective,DIE-WEAR,150,740,000010000325
WO-2011685,ASSET-00339,Preventive,,0,,000010000325
WO-2011686,ASSET-00339,Preventive,,0,,000010000325
WO-2011687,ASSET-00340,Preventive,,0,,000010000326
WO-2011688,ASSET-00340,Corrective,PNEUMATIC-LEAK,139,1298,000010000326
WO-2011689,ASSET-00340,Corrective,BELT-FAILURE,31,1555,000010000326
WO-2011690,ASSET-00341,Emergency,DIE-WEAR,185,384,000010000327
WO-2011691,ASSET-00341,Preventive,,0,,000010000327
WO-2011692,ASSET-00341,Emergency,MOTOR-BURNOUT,567,744,000010000327
WO-2011693,ASSET-00341,Corrective,DIE-WEAR,31,1568,000010000327
WO-2011694,ASSET-00342,Corrective,BELT-FAILURE,239,1829,000010000328
WO-2011695,ASSET-00342,Emergency,MOTOR-BURNOUT,228,1950,000010000328
WO-2011696,ASSET-00342,Preventive,,0,,000010000328
WO-2011697,ASSET-00342,Preventive,,0,,000010000328
WO-2011698,ASSET-00342,Preventive,,0,,000010000328
WO-2011699,ASSET-00343,Preventive,,0,,000010000329
WO-2011700,ASSET-00343,Corrective,PNEUMATIC-LEAK,183,1810,000010000329
WO-2011701,ASSET-00343,Preventive,,0,,000010000329
WO-2011702,ASSET-00343,Preventive,,0,,000010000329
WO-2011703,ASSET-00343,Preventive,,0,,000010000329
WO-2011704,ASSET-00343,Preventive,,0,,000010000329
WO-2011705,ASSET-00344,Corrective,MOTOR-BURNOUT,185,1495,000010000330
WO-2011706,ASSET-00344,Preventive,,0,,000010000330
WO-2011707,ASSET-00344,Corrective,CONTROLLER-FAULT,68,1709,000010000330
WO-2011708,ASSET-00344,Corrective,CONTROLLER-FAULT,164,442,000010000330
WO-2011709,ASSET-00345,Corrective,MOTOR-BURNOUT,127,581,000010000331
WO-2011710,ASSET-00345,Preventive,,0,,000010000331
WO-2011711,ASSET-00345,Corrective,BEARING-FAILURE,83,1415,000010000331
WO-2011712,ASSET-00345,Corrective,BELT-FAILURE,79,765,000010000331
WO-2011713,ASSET-00345,Corrective,HYDRAULIC-LEAK,229,964,000010000331
WO-2011714,ASSET-00345,Preventive,,0,,000010000331
WO-2011715,ASSET-00345,Emergency,SPINDLE-SEIZURE,572,1148,000010000331
WO-2011716,ASSET-00346,Preventive,,0,,000010000332
WO-2011717,ASSET-00346,Preventive,,0,,000010000332
WO-2011718,ASSET-00346,Preventive,,0,,000010000332
WO-2011719,ASSET-00346,Preventive,,0,,000010000332
WO-2011720,ASSET-00347,Preventive,,0,,000010000333
WO-2011721,ASSET-00347,Preventive,,0,,000010000333
WO-2011722,ASSET-00347,Corrective,BEARING-FAILURE,138,1519,000010000333
WO-2011723,ASSET-00347,Preventive,,0,,000010000333
WO-2011724,ASSET-00347,Emergency,MOTOR-BURNOUT,136,1795,000010000333
WO-2011725,ASSET-00347,Emergency,MOTOR-BURNOUT,284,274,000010000333
WO-2011726,ASSET-00348,Emergency,SPINDLE-SEIZURE,217,1772,000010000334
WO-2011727,ASSET-00348,Preventive,,0,,000010000334
WO-2011728,ASSET-00349,Corrective,PNEUMATIC-LEAK,93,1344,000010000335
WO-2011729,ASSET-00349,Preventive,,0,,000010000335
WO-2011730,ASSET-00349,Preventive,,0,,000010000335
WO-2011731,ASSET-00349,Preventive,,0,,000010000335
WO-2011732,ASSET-00349,Emergency,HYDRAULIC-LEAK,202,870,000010000335
WO-2011733,ASSET-00349,Corrective,HYDRAULIC-LEAK,138,989,000010000335
WO-2011734,ASSET-00349,Preventive,,0,,000010000335
WO-2011735,ASSET-00350,Preventive,,0,,000010000336
WO-2011736,ASSET-00350,Preventive,,0,,000010000336
WO-2011737,ASSET-00351,Preventive,,0,,000010000337
WO-2011738,ASSET-00351,Preventive,,0,,000010000337
WO-2011739,ASSET-00351,Preventive,,0,,000010000337
WO-2011740,ASSET-00351,Corrective,SENSOR-FAULT,89,1636,000010000337
WO-2011741,ASSET-00351,Emergency,SENSOR-FAULT,428,1604,000010000337
WO-2011742,ASSET-00351,Corrective,CALIBRATION-DRIFT,108,359,000010000337
WO-2011743,ASSET-00351,Preventive,,0,,000010000337
WO-2011744,ASSET-00351,Preventive,,0,,000010000337
WO-2011745,ASSET-00351,Preventive,,0,,000010000337
WO-2011746,ASSET-00351,Corrective,CONTROLLER-FAULT,140,846,000010000337
WO-2011747,ASSET-00352,Emergency,PNEUMATIC-LEAK,90,1520,000010000338
WO-2011748,ASSET-00352,Corrective,CALIBRATION-DRIFT,191,1629,000010000338
WO-2011749,ASSET-00352,Corrective,BEARING-FAILURE,223,1278,000010000338
WO-2011750,ASSET-00352,Corrective,BELT-FAILURE,111,940,000010000338
WO-2011751,ASSET-00352,Corrective,SENSOR-FAULT,142,1376,000010000338
WO-2011752,ASSET-00353,Emergency,SPINDLE-SEIZURE,586,223,000010000339
WO-2011753,ASSET-00353,Corrective,BEARING-FAILURE,43,1364,000010000339
WO-2011754,ASSET-00353,Preventive,,0,,000010000339
WO-2011755,ASSET-00353,Preventive,,0,,000010000339
WO-2011756,ASSET-00353,Corrective,HYDRAULIC-LEAK,60,1273,000010000339
WO-2011757,ASSET-00353,Preventive,,0,,000010000339
WO-2011758,ASSET-00353,Corrective,BELT-FAILURE,117,1185,000010000339
WO-2011759,ASSET-00353,Preventive,,0,,000010000339
WO-2011760,ASSET-00354,Preventive,,0,,000010000340
WO-2011761,ASSET-00354,Corrective,MOTOR-BURNOUT,54,1448,000010000340
WO-2011762,ASSET-00354,Preventive,,0,,000010000340
WO-2011763,ASSET-00354,Corrective,SPINDLE-SEIZURE,75,482,000010000340
WO-2011764,ASSET-00355,Corrective,SENSOR-FAULT,198,216,000010000342
WO-2011765,ASSET-00355,Preventive,,0,,000010000342
WO-2011766,ASSET-00355,Preventive,,0,,000010000342
WO-2011767,ASSET-00355,Preventive,,0,,000010000342
WO-2011768,ASSET-00356,Preventive,,0,,000010000343
WO-2011769,ASSET-00356,Emergency,CONTROLLER-FAULT,555,1517,000010000343
WO-2011770,ASSET-00356,Emergency,HYDRAULIC-LEAK,541,1654,000010000343
WO-2011771,ASSET-00357,Preventive,,0,,000010000344
WO-2011772,ASSET-00357,Preventive,,0,,000010000344
WO-2011773,ASSET-00357,Corrective,SENSOR-FAULT,229,1757,000010000344
WO-2011774,ASSET-00357,Corrective,DIE-WEAR,38,1445,000010000344
WO-2011775,ASSET-00357,Preventive,,0,,000010000344
WO-2011776,ASSET-00358,Corrective,SPINDLE-SEIZURE,214,1055,000010000345
WO-2011777,ASSET-00358,Preventive,,0,,000010000345
WO-2011778,ASSET-00358,Corrective,HYDRAULIC-LEAK,129,778,000010000345
WO-2011779,ASSET-00358,Preventive,,0,,000010000345
WO-2011780,ASSET-00359,Preventive,,0,,000010000346
WO-2011781,ASSET-00359,Corrective,SENSOR-FAULT,106,1897,000010000346
WO-2011782,ASSET-00359,Corrective,PNEUMATIC-LEAK,151,1305,000010000346
WO-2011783,ASSET-00360,Preventive,,0,,000010000347
WO-2011784,ASSET-00360,Preventive,,0,,000010000347
WO-2011785,ASSET-00360,Preventive,,0,,000010000347
WO-2011786,ASSET-00360,Preventive,,0,,000010000347
WO-2011787,ASSET-00361,Preventive,,0,,000010000348
WO-2011788,ASSET-00361,Preventive,,0,,000010000348
WO-2011789,ASSET-00361,Corrective,BELT-FAILURE,234,1105,000010000348
WO-2011790,ASSET-00361,Preventive,,0,,000010000348
WO-2011791,ASSET-00361,Preventive,,0,,000010000348
WO-2011792,ASSET-00362,Emergency,SPINDLE-SEIZURE,366,1824,000010000349
WO-2011793,ASSET-00362,Preventive,,0,,000010000349
WO-2011794,ASSET-00362,Corrective,MOTOR-BURNOUT,234,818,000010000349
WO-2011795,ASSET-00362,Preventive,,0,,000010000349
WO-2011796,ASSET-00363,Preventive,,0,,000010000350
WO-2011797,ASSET-00363,Preventive,,0,,000010000350
WO-2011798,ASSET-00363,Corrective,DIE-WEAR,157,1506,000010000350
WO-2011799,ASSET-00363,Preventive,,0,,000010000350
WO-2011800,ASSET-00363,Preventive,,0,,000010000350
WO-2011801,ASSET-00363,Preventive,,0,,000010000350
WO-2011802,ASSET-00363,Corrective,CONTROLLER-FAULT,110,1456,000010000350
WO-2011803,ASSET-00363,Preventive,,0,,000010000350
WO-2011804,ASSET-00363,Preventive,,0,,000010000350
WO-2011805,ASSET-00363,Emergency,PNEUMATIC-LEAK,207,502,000010000350
WO-2011806,ASSET-00364,Corrective,PNEUMATIC-LEAK,212,935,000010000351
WO-2011807,ASSET-00364,Corrective,SPINDLE-SEIZURE,223,383,000010000351
WO-2011808,ASSET-00364,Preventive,,0,,000010000351
WO-2011809,ASSET-00364,Corrective,SENSOR-FAULT,178,382,000010000351
WO-2011810,ASSET-00364,Corrective,BELT-FAILURE,202,725,000010000351
WO-2011811,ASSET-00365,Corrective,MOTOR-BURNOUT,38,1809,000010000352
WO-2011812,ASSET-00365,Preventive,,0,,000010000352
WO-2011813,ASSET-00365,Corrective,BEARING-FAILURE,212,649,000010000352
WO-2011814,ASSET-00365,Preventive,,0,,000010000352
WO-2011815,ASSET-00366,Preventive,,0,,000010000353
WO-2011816,ASSET-00366,Corrective,SENSOR-FAULT,219,1334,000010000353
WO-2011817,ASSET-00366,Preventive,,0,,000010000353
WO-2011818,ASSET-00366,Preventive,,0,,000010000353
WO-2011819,ASSET-00366,Preventive,,0,,000010000353
WO-2011820,ASSET-00366,Corrective,HYDRAULIC-LEAK,71,404,000010000353
WO-2011821,ASSET-00366,Emergency,CONTROLLER-FAULT,349,1699,000010000353
WO-2011822,ASSET-00367,Corrective,DIE-WEAR,205,1249,000010000354
WO-2011823,ASSET-00367,Preventive,,0,,000010000354
WO-2011824,ASSET-00367,Preventive,,0,,000010000354
WO-2011825,ASSET-00367,Preventive,,0,,000010000354
WO-2011826,ASSET-00367,Preventive,,0,,000010000354
WO-2011827,ASSET-00368,Emergency,MOTOR-BURNOUT,488,1839,000010000355
WO-2011828,ASSET-00368,Preventive,,0,,000010000355
WO-2011829,ASSET-00368,Preventive,,0,,000010000355
WO-2011830,ASSET-00368,Preventive,,0,,000010000355
WO-2011831,ASSET-00368,Preventive,,0,,000010000355
WO-2011832,ASSET-00368,Corrective,DIE-WEAR,120,1720,000010000355
WO-2011833,ASSET-00369,Corrective,DIE-WEAR,225,416,000010000356
WO-2011834,ASSET-00369,Emergency,PNEUMATIC-LEAK,336,1002,000010000356
WO-2011835,ASSET-00369,Emergency,CALIBRATION-DRIFT,279,350,000010000356
WO-2011836,ASSET-00369,Corrective,PNEUMATIC-LEAK,207,435,000010000356
WO-2011837,ASSET-00369,Preventive,,0,,000010000356
WO-2011838,ASSET-00369,Emergency,DIE-WEAR,97,831,000010000356
WO-2011839,ASSET-00370,Preventive,,0,,000010000357
WO-2011840,ASSET-00370,Emergency,DIE-WEAR,118,1342,000010000357
WO-2011841,ASSET-00370,Emergency,CONTROLLER-FAULT,240,1802,000010000357
WO-2011842,ASSET-00370,Emergency,BEARING-FAILURE,384,1530,000010000357
WO-2011843,ASSET-00370,Corrective,BEARING-FAILURE,135,1190,000010000357
WO-2011844,ASSET-00371,Preventive,,0,,000010000358
WO-2011845,ASSET-00371,Corrective,CALIBRATION-DRIFT,75,1938,000010000358
WO-2011846,ASSET-00371,Corrective,BEARING-FAILURE,164,1236,000010000358
WO-2011847,ASSET-00371,Preventive,,0,,000010000358
WO-2011848,ASSET-00372,Corrective,CONTROLLER-FAULT,219,1754,000010000359
WO-2011849,ASSET-00372,Corrective,CALIBRATION-DRIFT,129,1752,000010000359
WO-2011850,ASSET-00372,Preventive,,0,,000010000359
WO-2011851,ASSET-00373,Preventive,,0,,000010000360
WO-2011852,ASSET-00373,Corrective,SENSOR-FAULT,196,952,000010000360
WO-2011853,ASSET-00373,Corrective,MOTOR-BURNOUT,177,930,000010000360
WO-2011854,ASSET-00373,Preventive,,0,,000010000360
WO-2011855,ASSET-00374,Preventive,,0,,000010000361
WO-2011856,ASSET-00374,Corrective,HYDRAULIC-LEAK,99,562,000010000361
WO-2011857,ASSET-00374,Corrective,BEARING-FAILURE,148,1484,000010000361
WO-2011858,ASSET-00374,Preventive,,0,,000010000361
WO-2011859,ASSET-00374,Corrective,BELT-FAILURE,232,1879,000010000361
WO-2011860,ASSET-00374,Preventive,,0,,000010000361
WO-2011861,ASSET-00374,Corrective,PNEUMATIC-LEAK,99,774,000010000361
WO-2011862,ASSET-00374,Corrective,BELT-FAILURE,31,390,000010000361
WO-2011863,ASSET-00374,Corrective,BELT-FAILURE,69,1725,000010000361
WO-2011864,ASSET-00375,Preventive,,0,,000010000362
WO-2011865,ASSET-00375,Preventive,,0,,000010000362
WO-2011866,ASSET-00376,Corrective,CONTROLLER-FAULT,69,1694,000010000363
WO-2011867,ASSET-00376,Corrective,BEARING-FAILURE,145,294,000010000363
WO-2011868,ASSET-00376,Corrective,HYDRAULIC-LEAK,205,637,000010000363
WO-2011869,ASSET-00376,Corrective,BEARING-FAILURE,175,590,000010000363
WO-2011870,ASSET-00376,Preventive,,0,,000010000363
WO-2011871,ASSET-00376,Corrective,PNEUMATIC-LEAK,219,986,000010000363
WO-2011872,ASSET-00377,Preventive,,0,,000010000364
WO-2011873,ASSET-00377,Preventive,,0,,000010000364
WO-2011874,ASSET-00377,Preventive,,0,,000010000364
WO-2011875,ASSET-00377,Preventive,,0,,000010000364
WO-2011876,ASSET-00377,Preventive,,0,,000010000364
WO-2011877,ASSET-00377,Preventive,,0,,000010000364
WO-2011878,ASSET-00377,Emergency,MOTOR-BURNOUT,590,1397,000010000364
WO-2011879,ASSET-00378,Corrective,MOTOR-BURNOUT,78,1468,000010000365
WO-2011880,ASSET-00378,Preventive,,0,,000010000365
WO-2011881,ASSET-00378,Corrective,CALIBRATION-DRIFT,170,1304,000010000365
WO-2011882,ASSET-00378,Preventive,,0,,000010000365
WO-2011883,ASSET-00378,Corrective,PNEUMATIC-LEAK,62,788,000010000365
WO-2011884,ASSET-00378,Corrective,SENSOR-FAULT,204,792,000010000365
WO-2011885,ASSET-00379,Corrective,HYDRAULIC-LEAK,142,381,000010000366
WO-2011886,ASSET-00379,Emergency,BEARING-FAILURE,240,1999,000010000366
WO-2011887,ASSET-00379,Corrective,PNEUMATIC-LEAK,95,663,000010000366
WO-2011888,ASSET-00380,Preventive,,0,,000010000367
WO-2011889,ASSET-00380,Preventive,,0,,000010000367
WO-2011890,ASSET-00380,Preventive,,0,,000010000367
WO-2011891,ASSET-00380,Preventive,,0,,000010000367
WO-2011892,ASSET-00381,Corrective,BELT-FAILURE,55,939,000010000368
WO-2011893,ASSET-00381,Corrective,BEARING-FAILURE,200,364,000010000368
WO-2011894,ASSET-00381,Preventive,,0,,000010000368
WO-2011895,ASSET-00381,Preventive,,0,,000010000368
WO-2011896,ASSET-00382,Corrective,PNEUMATIC-LEAK,108,534,000010000369
WO-2011897,ASSET-00382,Corrective,BELT-FAILURE,208,1524,000010000369
WO-2011898,ASSET-00382,Preventive,,0,,000010000369
WO-2011899,ASSET-00382,Preventive,,0,,000010000369
WO-2011900,ASSET-00382,Preventive,,0,,000010000369
WO-2011901,ASSET-00383,Preventive,,0,,000010000370
WO-2011902,ASSET-00383,Corrective,PNEUMATIC-LEAK,104,1875,000010000370
WO-2011903,ASSET-00383,Preventive,,0,,000010000370
WO-2011904,ASSET-00384,Preventive,,0,,000010000371
WO-2011905,ASSET-00384,Preventive,,0,,000010000371
WO-2011906,ASSET-00384,Corrective,CONTROLLER-FAULT,198,1742,000010000371
WO-2011907,ASSET-00384,Corrective,PNEUMATIC-LEAK,240,1460,000010000371
WO-2011908,ASSET-00384,Corrective,BELT-FAILURE,238,1954,000010000371
WO-2011909,ASSET-00384,Corrective,DIE-WEAR,67,591,000010000371
WO-2011910,ASSET-00384,Preventive,,0,,000010000371
WO-2011911,ASSET-00385,Preventive,,0,,000010000372
WO-2011912,ASSET-00385,Preventive,,0,,000010000372
WO-2011913,ASSET-00385,Preventive,,0,,000010000372
WO-2011914,ASSET-00385,Corrective,SPINDLE-SEIZURE,203,1288,000010000372
WO-2011915,ASSET-00385,Preventive,,0,,000010000372
WO-2011916,ASSET-00385,Preventive,,0,,000010000372
WO-2011917,ASSET-00385,Emergency,SENSOR-FAULT,590,409,000010000372
WO-2011918,ASSET-00386,Preventive,,0,,000010000373
WO-2011919,ASSET-00386,Preventive,,0,,000010000373
WO-2011920,ASSET-00386,Corrective,CONTROLLER-FAULT,167,940,000010000373
WO-2011921,ASSET-00387,Preventive,,0,,000010000374
WO-2011922,ASSET-00387,Preventive,,0,,000010000374
WO-2011923,ASSET-00387,Preventive,,0,,000010000374
WO-2011924,ASSET-00387,Preventive,,0,,000010000374
WO-2011925,ASSET-00387,Corrective,MOTOR-BURNOUT,228,567,000010000374
WO-2011926,ASSET-00387,Preventive,,0,,000010000374
WO-2011927,ASSET-00387,Corrective,CONTROLLER-FAULT,72,1642,000010000374
WO-2011928,ASSET-00388,Preventive,,0,,000010000375
WO-2011929,ASSET-00388,Preventive,,0,,000010000375
WO-2011930,ASSET-00388,Corrective,PNEUMATIC-LEAK,66,1820,000010000375
WO-2011931,ASSET-00388,Preventive,,0,,000010000375
WO-2011932,ASSET-00388,Preventive,,0,,000010000375
WO-2011933,ASSET-00389,Preventive,,0,,000010000376
WO-2011934,ASSET-00389,Preventive,,0,,000010000376
WO-2011935,ASSET-00389,Corrective,SENSOR-FAULT,218,445,000010000376
WO-2011936,ASSET-00389,Emergency,BEARING-FAILURE,283,1552,000010000376
WO-2011937,ASSET-00389,Corrective,PNEUMATIC-LEAK,39,462,000010000376
WO-2011938,ASSET-00390,Emergency,BEARING-FAILURE,539,1855,000010000377
WO-2011939,ASSET-00390,Corrective,CALIBRATION-DRIFT,94,960,000010000377
WO-2011940,ASSET-00390,Preventive,,0,,000010000377
WO-2011941,ASSET-00391,Preventive,,0,,000010000378
WO-2011942,ASSET-00391,Preventive,,0,,000010000378
WO-2011943,ASSET-00391,Emergency,SPINDLE-SEIZURE,80,1707,000010000378
WO-2011944,ASSET-00391,Preventive,,0,,000010000378
WO-2011945,ASSET-00391,Preventive,,0,,000010000378
WO-2011946,ASSET-00391,Corrective,DIE-WEAR,187,1104,000010000378
WO-2011947,ASSET-00391,Preventive,,0,,000010000378
WO-2011948,ASSET-00392,Preventive,,0,,000010000379
WO-2011949,ASSET-00392,Preventive,,0,,000010000379
WO-2011950,ASSET-00392,Preventive,,0,,000010000379
WO-2011951,ASSET-00392,Preventive,,0,,000010000379
WO-2011952,ASSET-00393,Emergency,CONTROLLER-FAULT,494,1922,000010000380
WO-2011953,ASSET-00393,Corrective,HYDRAULIC-LEAK,41,853,000010000380
WO-2011954,ASSET-00393,Preventive,,0,,000010000380
WO-2011955,ASSET-00393,Corrective,MOTOR-BURNOUT,115,1319,000010000380
WO-2011956,ASSET-00393,Preventive,,0,,000010000380
WO-2011957,ASSET-00393,Corrective,MOTOR-BURNOUT,166,874,000010000380
WO-2011958,ASSET-00394,Preventive,,0,,000010000381
WO-2011959,ASSET-00394,Preventive,,0,,000010000381
WO-2011960,ASSET-00394,Corrective,HYDRAULIC-LEAK,193,1636,000010000381
WO-2011961,ASSET-00394,Preventive,,0,,000010000381
WO-2011962,ASSET-00394,Corrective,DIE-WEAR,91,1798,000010000381
WO-2011963,ASSET-00394,Preventive,,0,,000010000381
WO-2011964,ASSET-00394,Preventive,,0,,000010000381
WO-2011965,ASSET-00395,Preventive,,0,,000010000382
WO-2011966,ASSET-00395,Corrective,CONTROLLER-FAULT,218,910,000010000382
WO-2011967,ASSET-00395,Preventive,,0,,000010000382
WO-2011968,ASSET-00395,Corrective,DIE-WEAR,78,1150,000010000382
WO-2011969,ASSET-00395,Preventive,,0,,000010000382
WO-2011970,ASSET-00395,Corrective,CALIBRATION-DRIFT,38,1412,000010000382
WO-2011971,ASSET-00395,Corrective,DIE-WEAR,187,734,000010000382
WO-2011972,ASSET-00396,Preventive,,0,,000010000383
WO-2011973,ASSET-00396,Preventive,,0,,000010000383
WO-2011974,ASSET-00396,Preventive,,0,,000010000383
WO-2011975,ASSET-00397,Preventive,,0,,000010000384
WO-2011976,ASSET-00397,Preventive,,0,,000010000384
WO-2011977,ASSET-00397,Corrective,BELT-FAILURE,58,554,000010000384
WO-2011978,ASSET-00398,Preventive,,0,,000010000385
WO-2011979,ASSET-00398,Preventive,,0,,000010000385
WO-2011980,ASSET-00398,Preventive,,0,,000010000385
WO-2011981,ASSET-00398,Preventive,,0,,000010000385
WO-2011982,ASSET-00399,Corrective,CONTROLLER-FAULT,143,319,000010000386
WO-2011983,ASSET-00399,Preventive,,0,,000010000386
WO-2011984,ASSET-00399,Preventive,,0,,000010000386
WO-2011985,ASSET-00400,Corrective,BEARING-FAILURE,197,695,000010000387
WO-2011986,ASSET-00400,Preventive,,0,,000010000387
WO-2011987,ASSET-00400,Corrective,MOTOR-BURNOUT,172,1574,000010000387
WO-2011988,ASSET-00400,Corrective,PNEUMATIC-LEAK,66,1855,000010000387
WO-2011989,ASSET-00400,Corrective,CALIBRATION-DRIFT,230,1344,000010000387
WO-2011990,ASSET-00400,Preventive,,0,,000010000387
WO-2011991,ASSET-00400,Preventive,,0,,000010000387
WO-2011992,ASSET-00401,Corrective,CALIBRATION-DRIFT,207,1458,000010000388
WO-2011993,ASSET-00402,Preventive,,0,,000010000389
WO-2011994,ASSET-00402,Preventive,,0,,000010000389
WO-2011995,ASSET-00402,Emergency,DIE-WEAR,592,646,000010000389
WO-2011996,ASSET-00402,Preventive,,0,,000010000389
WO-2011997,ASSET-00402,Emergency,BEARING-FAILURE,421,975,000010000389
WO-2011998,ASSET-00402,Preventive,,0,,000010000389
WO-2011999,ASSET-00403,Corrective,PNEUMATIC-LEAK,189,1823,000010000390
WO-2012000,ASSET-00403,Preventive,,0,,000010000390
WO-2012001,ASSET-00403,Preventive,,0,,000010000390
WO-2012002,ASSET-00403,Preventive,,0,,000010000390
WO-2012003,ASSET-00403,Corrective,SENSOR-FAULT,150,238,000010000390
WO-2012004,ASSET-00403,Corrective,SENSOR-FAULT,58,1230,000010000390
WO-2012005,ASSET-00404,Corrective,CONTROLLER-FAULT,155,1910,000010000391
WO-2012006,ASSET-00404,Corrective,CONTROLLER-FAULT,57,1373,000010000391
WO-2012007,ASSET-00405,Preventive,,0,,000010000392
WO-2012008,ASSET-00405,Corrective,CONTROLLER-FAULT,145,1911,000010000392
WO-2012009,ASSET-00405,Corrective,DIE-WEAR,124,1748,000010000392
WO-2012010,ASSET-00405,Preventive,,0,,000010000392
WO-2012011,ASSET-00405,Corrective,MOTOR-BURNOUT,73,394,000010000392
WO-2012012,ASSET-00406,Preventive,,0,,000010000393
