WorkOrderID,EquipmentID,WOType,FailureCode,DowntimeMinutes,MTBF_Hours,ERPAssetRef
WO-2170404,ASSET-00085,Preventive,,0,,
WO-2170405,ASSET-00085,Preventive,,0,,
WO-2170406,ASSET-00085,Preventive,,0,,
WO-2170407,ASSET-00085,Preventive,,0,,
WO-2170408,ASSET-00085,Preventive,,0,,
WO-2170409,ASSET-00086,Corrective,BELT-FAILURE,162,809,
WO-2170410,ASSET-00086,Corrective,BEARING-FAILURE,182,1186,
WO-2170411,ASSET-00086,Preventive,,0,,
WO-2170412,ASSET-00086,Corrective,CONTROLLER-FAULT,73,1056,
WO-2170413,ASSET-00086,Preventive,,0,,
WO-2170414,ASSET-00087,Emergency,HYDRAULIC-LEAK,244,712,000170000083
WO-2170415,ASSET-00087,Preventive,,0,,000170000083
WO-2170416,ASSET-00087,Corrective,SENSOR-FAULT,117,917,000170000083
WO-2170417,ASSET-00087,Preventive,,0,,000170000083
WO-2170418,ASSET-00087,Corrective,CALIBRATION-DRIFT,41,916,000170000083
WO-2170419,ASSET-00087,Preventive,,0,,000170000083
WO-2170420,ASSET-00087,Preventive,,0,,000170000083
WO-2170421,ASSET-00087,Emergency,MOTOR-BURNOUT,237,357,000170000083
WO-2170422,ASSET-00088,Preventive,,0,,000170000084
WO-2170423,ASSET-00088,Corrective,CONTROLLER-FAULT,30,551,000170000084
WO-2170424,ASSET-00088,Preventive,,0,,000170000084
WO-2170425,ASSET-00088,Preventive,,0,,000170000084
WO-2170426,ASSET-00088,Preventive,,0,,000170000084
WO-2170427,ASSET-00089,Corrective,CALIBRATION-DRIFT,228,307,000170000085
WO-2170428,ASSET-00089,Preventive,,0,,000170000085
WO-2170429,ASSET-00089,Corrective,CALIBRATION-DRIFT,208,1413,000170000085
WO-2170430,ASSET-00089,Corrective,BELT-FAILURE,105,1380,000170000085
WO-2170431,ASSET-00090,Emergency,BELT-FAILURE,314,939,000170000086
WO-2170432,ASSET-00090,Corrective,PNEUMATIC-LEAK,214,891,000170000086
WO-2170433,ASSET-00090,Preventive,,0,,000170000086
WO-2170434,ASSET-00090,Corrective,MOTOR-BURNOUT,37,502,000170000086
WO-2170435,ASSET-00090,Corrective,HYDRAULIC-LEAK,98,233,000170000086
WO-2170436,ASSET-00090,Preventive,,0,,000170000086
WO-2170437,ASSET-00091,Preventive,,0,,000170000087
WO-2170438,ASSET-00091,Corrective,BELT-FAILURE,106,1210,000170000087
WO-2170439,ASSET-00091,Preventive,,0,,000170000087
WO-2170440,ASSET-00091,Corrective,DIE-WEAR,112,1344,000170000087
WO-2170441,ASSET-00091,Preventive,,0,,000170000087
WO-2170442,ASSET-00091,Corrective,CALIBRATION-DRIFT,165,817,000170000087
WO-2170443,ASSET-00092,Corrective,SENSOR-FAULT,185,706,000170000088
WO-2170444,ASSET-00092,Preventive,,0,,000170000088
WO-2170445,ASSET-00092,Preventive,,0,,000170000088
WO-2170446,ASSET-00093,Preventive,,0,,000170000089
WO-2170447,ASSET-00093,Emergency,DIE-WEAR,474,1613,000170000089
WO-2170448,ASSET-00093,Preventive,,0,,000170000089
WO-2170449,ASSET-00094,Emergency,PNEUMATIC-LEAK,529,1483,000170000090
WO-2170450,ASSET-00094,Corrective,SENSOR-FAULT,40,1510,000170000090
WO-2170451,ASSET-00094,Preventive,,0,,000170000090
WO-2170452,ASSET-00094,Emergency,HYDRAULIC-LEAK,453,1931,000170000090
WO-2170453,ASSET-00094,Preventive,,0,,000170000090
WO-2170454,ASSET-00094,Preventive,,0,,000170000090
WO-2170455,ASSET-00095,Emergency,MOTOR-BURNOUT,336,1460,000170000091
WO-2170456,ASSET-00095,Corrective,BELT-FAILURE,84,1137,000170000091
WO-2170457,ASSET-00095,Preventive,,0,,000170000091
WO-2170458,ASSET-00095,Preventive,,0,,000170000091
WO-2170459,ASSET-00096,Corrective,BEARING-FAILURE,136,1108,000170000092
WO-2170460,ASSET-00096,Corrective,DIE-WEAR,105,275,000170000092
WO-2170461,ASSET-00096,Corrective,PNEUMATIC-LEAK,79,1985,000170000092
WO-2170462,ASSET-00096,Preventive,,0,,000170000092
WO-2170463,ASSET-00097,Corrective,HYDRAULIC-LEAK,73,1226,000170000093
WO-2170464,ASSET-00097,Corrective,HYDRAULIC-LEAK,137,1551,000170000093
WO-2170465,ASSET-00098,Preventive,,0,,
WO-2170466,ASSET-00098,Preventive,,0,,
WO-2170467,ASSET-00099,Corrective,BEARING-FAILURE,148,1349,000170000094
WO-2170468,ASSET-00099,Preventive,,0,,000170000094
WO-2170469,ASSET-00099,Preventive,,0,,000170000094
WO-2170470,ASSET-00099,Emergency,SPINDLE-SEIZURE,331,302,000170000094
WO-2170471,ASSET-00100,Corrective,BELT-FAILURE,212,1844,000170000095
WO-2170472,ASSET-00100,Emergency,SPINDLE-SEIZURE,553,1268,000170000095
WO-2170473,ASSET-00100,Corrective,PNEUMATIC-LEAK,239,800,000170000095
WO-2170474,ASSET-00100,Preventive,,0,,000170000095
WO-2170475,ASSET-00101,Preventive,,0,,000170000096
WO-2170476,ASSET-00101,Corrective,BELT-FAILURE,33,1464,000170000096
WO-2170477,ASSET-00102,Corrective,CALIBRATION-DRIFT,204,1314,000170000097
WO-2170478,ASSET-00102,Preventive,,0,,000170000097
WO-2170479,ASSET-00102,Corrective,SENSOR-FAULT,186,1598,000170000097
WO-2170480,ASSET-00103,Emergency,DIE-WEAR,340,725,000170000098
WO-2170481,ASSET-00103,Preventive,,0,,000170000098
WO-2170482,ASSET-00103,Emergency,SPINDLE-SEIZURE,552,1515,000170000098
WO-2170483,ASSET-00104,Preventive,,0,,000170000099
WO-2170484,ASSET-00104,Preventive,,0,,000170000099
WO-2170485,ASSET-00104,Corrective,DIE-WEAR,41,1508,000170000099
WO-2170486,ASSET-00104,Corrective,BELT-FAILURE,237,1183,000170000099
WO-2170487,ASSET-00104,Corrective,HYDRAULIC-LEAK,149,1038,000170000099
WO-2170488,ASSET-00105,Preventive,,0,,000170000100
WO-2170489,ASSET-00105,Corrective,BEARING-FAILURE,196,1068,000170000100
WO-2170490,ASSET-00105,Preventive,,0,,000170000100
WO-2170491,ASSET-00105,Corrective,CONTROLLER-FAULT,207,231,000170000100
WO-2170492,ASSET-00105,Corrective,DIE-WEAR,167,1424,000170000100
WO-2170493,ASSET-00106,Corrective,PNEUMATIC-LEAK,61,1110,000170000101
WO-2170494,ASSET-00106,Corrective,HYDRAULIC-LEAK,143,885,000170000101
WO-2170495,ASSET-00106,Preventive,,0,,000170000101
WO-2170496,ASSET-00106,Corrective,HYDRAULIC-LEAK,76,1055,000170000101
WO-2170497,ASSET-00106,Preventive,,0,,000170000101
WO-2170498,ASSET-00106,Corrective,MOTOR-BURNOUT,98,779,000170000101
WO-2170499,ASSET-00106,Preventive,,0,,000170000101
WO-2170500,ASSET-00107,Preventive,,0,,000170000102
WO-2170501,ASSET-00107,Corrective,CONTROLLER-FAULT,60,1437,000170000102
WO-2170502,ASSET-00107,Preventive,,0,,000170000102
WO-2170503,ASSET-00107,Preventive,,0,,000170000102
WO-2170504,ASSET-00107,Preventive,,0,,000170000102
WO-2170505,ASSET-00107,Corrective,CALIBRATION-DRIFT,188,1391,000170000102
WO-2170506,ASSET-00107,Corrective,BEARING-FAILURE,180,1759,000170000102
WO-2170507,ASSET-00108,Preventive,,0,,000170000103
WO-2170508,ASSET-00108,Preventive,,0,,000170000103
WO-2170509,ASSET-00108,Preventive,,0,,000170000103
WO-2170510,ASSET-00109,Emergency,SPINDLE-SEIZURE,275,1273,000170000104
WO-2170511,ASSET-00109,Emergency,CONTROLLER-FAULT,262,1112,000170000104
WO-2170512,ASSET-00109,Preventive,,0,,000170000104
WO-2170513,ASSET-00109,Corrective,SPINDLE-SEIZURE,79,748,000170000104
WO-2170514,ASSET-00109,Preventive,,0,,000170000104
WO-2170515,ASSET-00109,Preventive,,0,,000170000104
WO-2170516,ASSET-00110,Corrective,HYDRAULIC-LEAK,168,1983,000170000105
WO-2170517,ASSET-00110,Preventive,,0,,000170000105
WO-2170518,ASSET-00110,Corrective,CALIBRATION-DRIFT,206,1516,000170000105
WO-2170519,ASSET-00110,Corrective,PNEUMATIC-LEAK,110,1501,000170000105
WO-2170520,ASSET-00111,Preventive,,0,,
WO-2170521,ASSET-00111,Corrective,HYDRAULIC-LEAK,153,644,
WO-2170522,ASSET-00111,Preventive,,0,,
WO-2170523,ASSET-00111,Preventive,,0,,
WO-2170524,ASSET-00111,Preventive,,0,,
WO-2170525,ASSET-00111,Corrective,SENSOR-FAULT,78,591,
WO-2170526,ASSET-00111,Preventive,,0,,
WO-2170527,ASSET-00112,Preventive,,0,,000170000106
WO-2170528,ASSET-00112,Preventive,,0,,000170000106
WO-2170529,ASSET-00113,Preventive,,0,,000170000107
WO-2170530,ASSET-00113,Preventive,,0,,000170000107
WO-2170531,ASSET-00113,Corrective,PNEUMATIC-LEAK,99,247,000170000107
WO-2170532,ASSET-00113,Corrective,MOTOR-BURNOUT,112,1363,000170000107
WO-2170533,ASSET-00113,Preventive,,0,,000170000107
WO-2170534,ASSET-00113,Preventive,,0,,000170000107
WO-2170535,ASSET-00113,Emergency,DIE-WEAR,346,835,000170000107
WO-2170536,ASSET-00114,Preventive,,0,,000170000108
WO-2170537,ASSET-00114,Emergency,CALIBRATION-DRIFT,294,681,000170000108
WO-2170538,ASSET-00114,Preventive,,0,,000170000108
WO-2170539,ASSET-00115,Preventive,,0,,000170000109
WO-2170540,ASSET-00115,Corrective,HYDRAULIC-LEAK,180,1243,000170000109
WO-2170541,ASSET-00115,Preventive,,0,,000170000109
WO-2170542,ASSET-00115,Corrective,SPINDLE-SEIZURE,200,1507,000170000109
WO-2170543,ASSET-00115,Emergency,PNEUMATIC-LEAK,186,849,000170000109
WO-2170544,ASSET-00115,Preventive,,0,,000170000109
WO-2170545,ASSET-00115,Corrective,BEARING-FAILURE,167,1017,000170000109
WO-2170546,ASSET-00115,Corrective,BEARING-FAILURE,228,1186,000170000109
WO-2170547,ASSET-00116,Preventive,,0,,000170000110
WO-2170548,ASSET-00116,Preventive,,0,,000170000110
WO-2170549,ASSET-00116,Corrective,HYDRAULIC-LEAK,35,214,000170000110
WO-2170550,ASSET-00116,Corrective,BELT-FAILURE,161,482,000170000110
WO-2170551,ASSET-00116,Preventive,,0,,000170000110
WO-2170552,ASSET-00116,Preventive,,0,,000170000110
WO-2170553,ASSET-00117,Preventive,,0,,000170000111
WO-2170554,ASSET-00117,Preventive,,0,,000170000111
WO-2170555,ASSET-00117,Corrective,PNEUMATIC-LEAK,73,1170,000170000111
WO-2170556,ASSET-00117,Corrective,BEARING-FAILURE,30,1813,000170000111
WO-2170557,ASSET-00118,Emergency,CONTROLLER-FAULT,242,1289,000170000112
WO-2170558,ASSET-00118,Preventive,,0,,000170000112
WO-2170559,ASSET-00118,Preventive,,0,,000170000112
WO-2170560,ASSET-00118,Emergency,SENSOR-FAULT,228,395,000170000112
WO-2170561,ASSET-00118,Corrective,MOTOR-BURNOUT,71,1341,000170000112
WO-2170562,ASSET-00119,Preventive,,0,,000170000113
WO-2170563,ASSET-00119,Corrective,PNEUMATIC-LEAK,74,1318,000170000113
WO-2170564,ASSET-00119,Emergency,MOTOR-BURNOUT,197,1637,000170000113
WO-2170565,ASSET-00119,Preventive,,0,,000170000113
WO-2170566,ASSET-00119,Preventive,,0,,000170000113
WO-2170567,ASSET-00119,Preventive,,0,,000170000113
WO-2170568,ASSET-00119,Preventive,,0,,000170000113
WO-2170569,ASSET-00119,Preventive,,0,,000170000113
WO-2170570,ASSET-00120,Corrective,CONTROLLER-FAULT,140,1616,000170000114
WO-2170571,ASSET-00120,Preventive,,0,,000170000114
WO-2170572,ASSET-00120,Corrective,PNEUMATIC-LEAK,157,1845,000170000114
WO-2170573,ASSET-00120,Corrective,CALIBRATION-DRIFT,105,1423,000170000114
WO-2170574,ASSET-00121,Corrective,MOTOR-BURNOUT,231,1862,000170000115
WO-2170575,ASSET-00121,Preventive,,0,,000170000115
WO-2170576,ASSET-00121,Emergency,BELT-FAILURE,269,705,000170000115
WO-2170577,ASSET-00121,Corrective,SENSOR-FAULT,179,1830,000170000115
WO-2170578,ASSET-00121,Preventive,,0,,000170000115
WO-2170579,ASSET-00121,Corrective,PNEUMATIC-LEAK,239,465,000170000115
WO-2170580,ASSET-00121,Corrective,SPINDLE-SEIZURE,215,1817,000170000115
WO-2170581,ASSET-00122,Preventive,,0,,000170000116
WO-2170582,ASSET-00122,Corrective,PNEUMATIC-LEAK,91,1157,000170000116
WO-2170583,ASSET-00122,Preventive,,0,,000170000116
WO-2170584,ASSET-00123,Preventive,,0,,000170000117
WO-2170585,ASSET-00123,Corrective,BELT-FAILURE,97,689,000170000117
WO-2170586,ASSET-00123,Emergency,SENSOR-FAULT,502,1403,000170000117
WO-2170587,ASSET-00123,Emergency,SENSOR-FAULT,110,929,000170000117
WO-2170588,ASSET-00123,Corrective,BELT-FAILURE,53,1411,000170000117
WO-2170589,ASSET-00123,Preventive,,0,,000170000117
WO-2170590,ASSET-00123,Corrective,PNEUMATIC-LEAK,155,1085,000170000117
WO-2170591,ASSET-00124,Corrective,BELT-FAILURE,187,636,
WO-2170592,ASSET-00124,Emergency,CONTROLLER-FAULT,339,902,
WO-2170593,ASSET-00124,Corrective,MOTOR-BURNOUT,152,840,
WO-2170594,ASSET-00124,Preventive,,0,,
WO-2170595,ASSET-00125,Emergency,SPINDLE-SEIZURE,599,698,000170000118
WO-2170596,ASSET-00125,Preventive,,0,,000170000118
WO-2170597,ASSET-00125,Corrective,BEARING-FAILURE,142,576,000170000118
WO-2170598,ASSET-00125,Corrective,PNEUMATIC-LEAK,171,424,000170000118
WO-2170599,ASSET-00125,Preventive,,0,,000170000118
WO-2170600,ASSET-00126,Corrective,SPINDLE-SEIZURE,192,1254,000170000119
WO-2170601,ASSET-00126,Preventive,,0,,000170000119
WO-2170602,ASSET-00126,Corrective,BEARING-FAILURE,61,1282,000170000119
WO-2170603,ASSET-00126,Corrective,HYDRAULIC-LEAK,140,937,000170000119
WO-2170604,ASSET-00126,Corrective,CONTROLLER-FAULT,38,665,000170000119
WO-2170605,ASSET-00126,Corrective,BEARING-FAILURE,200,1344,000170000119
WO-2170606,ASSET-00127,Preventive,,0,,000170000120
WO-2170607,ASSET-00127,Preventive,,0,,000170000120
WO-2170608,ASSET-00127,Preventive,,0,,000170000120
WO-2170609,ASSET-00127,Corrective,CONTROLLER-FAULT,234,1517,000170000120
WO-2170610,ASSET-00127,Preventive,,0,,000170000120
WO-2170611,ASSET-00128,Preventive,,0,,000170000121
WO-2170612,ASSET-00128,Corrective,MOTOR-BURNOUT,74,1906,000170000121
WO-2170613,ASSET-00128,Corrective,PNEUMATIC-LEAK,35,442,000170000121
WO-2170614,ASSET-00128,Emergency,SENSOR-FAULT,481,1888,000170000121
WO-2170615,ASSET-00128,Corrective,SPINDLE-SEIZURE,174,541,000170000121
WO-2170616,ASSET-00129,Emergency,SENSOR-FAULT,562,1520,000170000122
WO-2170617,ASSET-00129,Preventive,,0,,000170000122
WO-2170618,ASSET-00130,Corrective,HYDRAULIC-LEAK,172,1410,000170000123
WO-2170619,ASSET-00130,Emergency,PNEUMATIC-LEAK,164,1557,000170000123
WO-2170620,ASSET-00130,Preventive,,0,,000170000123
WO-2170621,ASSET-00130,Preventive,,0,,000170000123
WO-2170622,ASSET-00130,Corrective,BEARING-FAILURE,110,271,000170000123
WO-2170623,ASSET-00130,Preventive,,0,,000170000123
WO-2170624,ASSET-00130,Emergency,DIE-WEAR,509,1101,000170000123
WO-2170625,ASSET-00131,Corrective,CALIBRATION-DRIFT,143,1764,000170000124
WO-2170626,ASSET-00131,Corrective,SENSOR-FAULT,219,869,000170000124
WO-2170627,ASSET-00131,Preventive,,0,,000170000124
WO-2170628,ASSET-00131,Emergency,SENSOR-FAULT,546,686,000170000124
WO-2170629,ASSET-00132,Corrective,BEARING-FAILURE,58,1921,000170000125
WO-2170630,ASSET-00132,Corrective,SENSOR-FAULT,107,1948,000170000125
WO-2170631,ASSET-00132,Preventive,,0,,000170000125
WO-2170632,ASSET-00132,Corrective,HYDRAULIC-LEAK,230,1982,000170000125
WO-2170633,ASSET-00132,Preventive,,0,,000170000125
WO-2170634,ASSET-00132,Preventive,,0,,000170000125
WO-2170635,ASSET-00133,Preventive,,0,,000170000126
WO-2170636,ASSET-00133,Corrective,SPINDLE-SEIZURE,117,1414,000170000126
WO-2170637,ASSET-00134,Preventive,,0,,000170000127
WO-2170638,ASSET-00134,Emergency,PNEUMATIC-LEAK,430,441,000170000127
WO-2170639,ASSET-00134,Corrective,BELT-FAILURE,89,1795,000170000127
WO-2170640,ASSET-00134,Preventive,,0,,000170000127
WO-2170641,ASSET-00134,Preventive,,0,,000170000127
WO-2170642,ASSET-00135,Emergency,HYDRAULIC-LEAK,419,1971,000170000128
WO-2170643,ASSET-00135,Corrective,BELT-FAILURE,172,749,000170000128
WO-2170644,ASSET-00135,Corrective,DIE-WEAR,38,376,000170000128
WO-2170645,ASSET-00135,Preventive,,0,,000170000128
WO-2170646,ASSET-00135,Preventive,,0,,000170000128
WO-2170647,ASSET-00135,Corrective,BELT-FAILURE,140,426,000170000128
WO-2170648,ASSET-00135,Preventive,,0,,000170000128
WO-2170649,ASSET-00135,Corrective,CALIBRATION-DRIFT,165,1822,000170000128
WO-2170650,ASSET-00136,Corrective,MOTOR-BURNOUT,133,970,000170000129
WO-2170651,ASSET-00136,Corrective,MOTOR-BURNOUT,159,1042,000170000129
WO-2170652,ASSET-00136,Preventive,,0,,000170000129
WO-2170653,ASSET-00136,Preventive,,0,,000170000129
WO-2170654,ASSET-00136,Corrective,CALIBRATION-DRIFT,62,1506,000170000129
WO-2170655,ASSET-00136,Preventive,,0,,000170000129
WO-2170656,ASSET-00137,Preventive,,0,,000170000130
WO-2170657,ASSET-00137,Preventive,,0,,000170000130
WO-2170658,ASSET-00138,Corrective,PNEUMATIC-LEAK,124,330,
WO-2170659,ASSET-00138,Corrective,HYDRAULIC-LEAK,222,785,
WO-2170660,ASSET-00138,Emergency,MOTOR-BURNOUT,588,1651,
WO-2170661,ASSET-00138,Preventive,,0,,
WO-2170662,ASSET-00139,Preventive,,0,,000170000131
WO-2170663,ASSET-00139,Preventive,,0,,000170000131
WO-2170664,ASSET-00139,Preventive,,0,,000170000131
WO-2170665,ASSET-00140,Corrective,CONTROLLER-FAULT,39,1280,000170000132
WO-2170666,ASSET-00140,Preventive,,0,,000170000132
WO-2170667,ASSET-00140,Corrective,CONTROLLER-FAULT,177,1785,000170000132
WO-2170668,ASSET-00140,Preventive,,0,,000170000132
WO-2170669,ASSET-00141,Preventive,,0,,000170000133
WO-2170670,ASSET-00141,Preventive,,0,,000170000133
WO-2170671,ASSET-00141,Preventive,,0,,000170000133
WO-2170672,ASSET-00141,Preventive,,0,,000170000133
WO-2170673,ASSET-00141,Preventive,,0,,000170000133
WO-2170674,ASSET-00141,Preventive,,0,,000170000133
WO-2170675,ASSET-00142,Emergency,MOTOR-BURNOUT,413,911,000170000134
WO-2170676,ASSET-00142,Emergency,DIE-WEAR,72,604,000170000134
WO-2170677,ASSET-00142,Preventive,,0,,000170000134
WO-2170678,ASSET-00142,Corrective,BEARING-FAILURE,92,659,000170000134
WO-2170679,ASSET-00142,Corrective,MOTOR-BURNOUT,92,1134,000170000134
WO-2170680,ASSET-00142,Corrective,BELT-FAILURE,38,1267,000170000134
WO-2170681,ASSET-00142,Preventive,,0,,000170000134
WO-2170682,ASSET-00142,Preventive,,0,,000170000134
WO-2170683,ASSET-00142,Preventive,,0,,000170000134
WO-2170684,ASSET-00143,Preventive,,0,,000170000135
WO-2170685,ASSET-00143,Preventive,,0,,000170000135
WO-2170686,ASSET-00144,Emergency,CONTROLLER-FAULT,293,1883,000170000136
WO-2170687,ASSET-00144,Preventive,,0,,000170000136
WO-2170688,ASSET-00144,Preventive,,0,,000170000136
WO-2170689,ASSET-00144,Preventive,,0,,000170000136
WO-2170690,ASSET-00145,Corrective,BELT-FAILURE,191,1526,
WO-2170691,ASSET-00145,Corrective,BEARING-FAILURE,163,653,
WO-2170692,ASSET-00145,Preventive,,0,,
WO-2170693,ASSET-00145,Corrective,CONTROLLER-FAULT,70,446,
WO-2170694,ASSET-00145,Preventive,,0,,
WO-2170695,ASSET-00145,Corrective,CONTROLLER-FAULT,108,1792,
WO-2170696,ASSET-00145,Preventive,,0,,
WO-2170697,ASSET-00145,Preventive,,0,,
WO-2170698,ASSET-00146,Emergency,SPINDLE-SEIZURE,439,1072,000170000137
WO-2170699,ASSET-00146,Preventive,,0,,000170000137
WO-2170700,ASSET-00147,Preventive,,0,,000170000138
WO-2170701,ASSET-00147,Preventive,,0,,000170000138
WO-2170702,ASSET-00147,Corrective,HYDRAULIC-LEAK,67,1208,000170000138
WO-2170703,ASSET-00147,Preventive,,0,,000170000138
WO-2170704,ASSET-00148,Preventive,,0,,000170000139
WO-2170705,ASSET-00149,Preventive,,0,,000170000140
WO-2170706,ASSET-00149,Corrective,HYDRAULIC-LEAK,96,1222,000170000140
WO-2170707,ASSET-00149,Corrective,PNEUMATIC-LEAK,66,798,000170000140
WO-2170708,ASSET-00149,Corrective,HYDRAULIC-LEAK,105,933,000170000140
WO-2170709,ASSET-00149,Corrective,HYDRAULIC-LEAK,188,1159,000170000140
WO-2170710,ASSET-00150,Emergency,SENSOR-FAULT,306,763,000170000141
WO-2170711,ASSET-00150,Preventive,,0,,000170000141
WO-2170712,ASSET-00150,Corrective,MOTOR-BURNOUT,62,860,000170000141
WO-2170713,ASSET-00150,Emergency,BELT-FAILURE,371,1268,000170000141
WO-2170714,ASSET-00151,Preventive,,0,,000170000142
WO-2170715,ASSET-00151,Corrective,HYDRAULIC-LEAK,189,1471,000170000142
WO-2170716,ASSET-00151,Preventive,,0,,000170000142
WO-2170717,ASSET-00151,Preventive,,0,,000170000142
WO-2170718,ASSET-00152,Corrective,MOTOR-BURNOUT,127,1349,000170000143
WO-2170719,ASSET-00152,Preventive,,0,,000170000143
WO-2170720,ASSET-00152,Emergency,BELT-FAILURE,104,1652,000170000143
WO-2170721,ASSET-00153,Corrective,CONTROLLER-FAULT,214,1769,000170000144
WO-2170722,ASSET-00153,Preventive,,0,,000170000144
WO-2170723,ASSET-00153,Preventive,,0,,000170000144
WO-2170724,ASSET-00153,Emergency,MOTOR-BURNOUT,430,1459,000170000144
WO-2170725,ASSET-00153,Preventive,,0,,000170000144
WO-2170726,ASSET-00154,Corrective,HYDRAULIC-LEAK,202,1864,000170000145
WO-2170727,ASSET-00154,Preventive,,0,,000170000145
WO-2170728,ASSET-00154,Preventive,,0,,000170000145
WO-2170729,ASSET-00155,Preventive,,0,,000170000146
WO-2170730,ASSET-00155,Preventive,,0,,000170000146
WO-2170731,ASSET-00155,Corrective,CONTROLLER-FAULT,176,866,000170000146
WO-2170732,ASSET-00155,Corrective,SENSOR-FAULT,182,1914,000170000146
WO-2170733,ASSET-00155,Preventive,,0,,000170000146
WO-2170734,ASSET-00155,Preventive,,0,,000170000146
WO-2170735,ASSET-00156,Corrective,PNEUMATIC-LEAK,227,1968,000170000147
WO-2170736,ASSET-00156,Preventive,,0,,000170000147
WO-2170737,ASSET-00156,Preventive,,0,,000170000147
WO-2170738,ASSET-00156,Corrective,HYDRAULIC-LEAK,184,1011,000170000147
WO-2170739,ASSET-00156,Emergency,BEARING-FAILURE,126,1905,000170000147
WO-2170740,ASSET-00156,Preventive,,0,,000170000147
WO-2170741,ASSET-00157,Corrective,HYDRAULIC-LEAK,231,548,000170000148
WO-2170742,ASSET-00157,Preventive,,0,,000170000148
WO-2170743,ASSET-00157,Preventive,,0,,000170000148
WO-2170744,ASSET-00157,Preventive,,0,,000170000148
WO-2170745,ASSET-00158,Preventive,,0,,000170000149
WO-2170746,ASSET-00158,Preventive,,0,,000170000149
WO-2170747,ASSET-00158,Emergency,DIE-WEAR,530,915,000170000149
WO-2170748,ASSET-00158,Emergency,HYDRAULIC-LEAK,261,470,000170000149
WO-2170749,ASSET-00158,Corrective,SENSOR-FAULT,108,921,000170000149
WO-2170750,ASSET-00158,Preventive,,0,,000170000149
WO-2170751,ASSET-00159,Corrective,CONTROLLER-FAULT,97,1796,000170000151
WO-2170752,ASSET-00159,Emergency,SENSOR-FAULT,250,1372,000170000151
WO-2170753,ASSET-00159,Corrective,DIE-WEAR,112,1556,000170000151
WO-2170754,ASSET-00160,Preventive,,0,,000170000152
WO-2170755,ASSET-00160,Preventive,,0,,000170000152
WO-2170756,ASSET-00160,Preventive,,0,,000170000152
WO-2170757,ASSET-00161,Preventive,,0,,
WO-2170758,ASSET-00161,Preventive,,0,,
WO-2170759,ASSET-00161,Preventive,,0,,
WO-2170760,ASSET-00161,Emergency,CONTROLLER-FAULT,167,414,
WO-2170761,ASSET-00161,Corrective,CALIBRATION-DRIFT,84,1910,
WO-2170762,ASSET-00161,Preventive,,0,,
WO-2170763,ASSET-00161,Emergency,CALIBRATION-DRIFT,379,1953,
WO-2170764,ASSET-00162,Preventive,,0,,
WO-2170765,ASSET-00162,Emergency,MOTOR-BURNOUT,561,961,
WO-2170766,ASSET-00162,Preventive,,0,,
WO-2170767,ASSET-00163,Preventive,,0,,000170000153
WO-2170768,ASSET-00163,Preventive,,0,,000170000153
